昱泉,	6169
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,6.27,1366.61,1321.82,3.60,5.60,65.17,5.23,5.66,10.49,1.05,-343.63,-18.84,24.42
2001,9.90,651.00,621.30,2.64,10.21,35.74,6.23,6.78,12.20,1.72,35.07,3.51,25.06
2002,12.65,444.63,390.44,1.42,4.07,89.68,-12.90,-14.52,-38.88,-3.09,94.58,10.73,18.25
2003,18.45,326.90,316.15,1.17,1.13,323.00,-36.51,-43.07,-180.90,-6.93,-67.19,-13.24,10.50
2004,39.19,356.88,350.37,3.72,5.36,68.09,2.48,3.79,6.48,0.40,57.37,9.71,10.69
2005,21.48,427.72,395.40,3.89,2.98,122.48,1.06,1.54,2.32,0.17,261.71,36.53,10.97
2006,15.67,591.10,586.76,5.20,99.40,3.67,8.36,10.24,13.40,1.19,300.86,34.91,12.24
2007,7.75,1938.14,1905.14,3.66,18.09,20.17,5.69,6.44,10.76,0.81,144.35,5.30,13.16
2008,45.22,330.45,326.68,8.09,3.13,116.61,18.68,27.63,34.06,4.22,342.69,77.85,16.76
2009,33.26,210.53,209.94,6.47,3.12,116.98,48.56,78.15,198.38,19.24,-58.48,-21.70,32.03
2010,25.73,167.23,164.66,4.16,0.07,5214.28,-1.12,-1.61,-8.75,-0.44,43.16,-24.50,22.63
2011,13.57,674.61,663.34,97.08,0.04,9125.00,3.64,4.54,19.21,1.07,248.16,18.82,24.28
2012,13.71,647.22,631.41,19.55,NA,NA,-10.94,-12.66,-150.68,-2.81,-68.05,-9.77,20.19
2013,17.82,530.45,527.27,11.30,NA,NA,-9.73,-11.77,-20.03,-2.31,-58.74,-8.26,18.00
2014,13.98,616.44,604.00,13.26,NA,NA,-16.21,-19.33,-40.76,-3.28,-202.21,-19.96,14.76
2015,14.22,624.90,620.25,16.74,NA,NA,-25.23,-29.38,-75.85,-4.72,-159.37,-17.77,13.94
2016,19.25,316.87,300.95,14.40,NA,NA,-31.18,-37.27,-65.35,-4.50,-247.78,-47.06,9.51
2017,42.63,148.51,117.55,7.89,NA,NA,-12.17,-17.91,-11.26,-1.61,-63.88,-38.88,7.83
2018,53.58,124.34,122.89,5.19,NA,NA,-19.26,-37.55,-13.56,-2.79,-15.65,-35.32,6.40
