兆勁,	2444
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,26.79,240.39,123.04,9.07,4.49,81.29,17.19,24.52,11.25,4.81,6.40,NA,22.88
2001,28.08,236.71,153.39,6.90,3.62,100.82,15.09,20.64,11.76,3.89,91.49,26.22,19.86
2002,53.43,323.42,225.85,6.36,4.20,86.90,3.87,5.80,3.01,0.92,0.00,0.00,15.33
2003,60.81,195.77,107.88,6.01,4.13,88.37,-9.84,-24.63,-9.65,-3.23,0.00,0.00,11.33
2004,65.48,122.90,77.21,5.97,4.15,87.95,-8.50,-24.78,-6.92,-2.50,7.78,6.81,8.82
2005,54.33,141.17,84.37,4.92,3.41,107.03,-1.71,-5.68,-1.88,-0.49,0.00,0.00,8.42
2006,53.83,119.60,71.17,4.71,2.89,126.29,-5.58,-13.27,-5.66,-1.05,23.06,14.81,7.37
2007,41.14,139.36,94.11,5.98,3.61,101.10,5.17,8.97,3.82,0.89,8.12,3.99,10.98
2008,38.96,131.58,79.88,5.08,3.84,95.05,-1.03,-2.47,-1.37,-0.26,0.00,-3.55,10.09
2009,49.58,142.15,99.92,3.82,3.63,100.55,-8.77,-16.48,-9.84,-1.54,0.00,0.00,8.61
2010,53.02,115.00,70.81,4.37,3.79,96.30,-5.65,-12.56,-5.91,-1.02,6.22,3.49,7.82
2011,50.69,136.44,95.11,4.26,4.23,86.28,1.06,1.11,0.58,0.09,0.00,-9.56,7.95
2012,36.75,142.18,108.38,4.41,5.66,64.48,0.66,0.48,0.26,0.04,52.50,19.92,7.95
2013,41.29,133.97,98.20,3.94,5.24,69.65,-11.83,-20.22,-12.82,-1.46,12.52,5.44,6.53
2014,37.84,143.30,104.79,4.72,6.34,57.57,3.68,5.35,2.97,0.57,29.25,11.17,10.88
2015,44.75,219.50,168.44,4.33,6.00,60.83,2.01,2.75,1.56,0.30,-11.95,-3.13,10.67
2016,44.55,222.98,189.76,4.65,6.63,55.05,3.67,5.73,3.45,0.62,71.92,19.47,11.09
2017,22.35,244.37,177.90,7.78,6.90,52.89,1.21,1.23,0.86,0.14,23.38,3.26,11.41
