網家,	8044
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2005,53.72,151.36,147.51,25.97,560.49,0.65,2.44,4.66,0.85,0.71,33.91,29.67,15.24
2007,68.78,103.88,101.64,29.28,265.79,1.37,-8.41,-24.81,-2.06,-2.46,2.48,3.32,8.70
2008,72.55,115.67,112.88,34.67,244.41,1.49,5.71,19.67,1.43,1.90,18.42,37.47,10.64
2009,65.97,95.86,90.13,38.79,123.75,2.94,6.00,19.56,1.52,2.27,26.98,37.43,12.52
2010,63.47,108.35,99.61,51.56,77.67,4.69,15.16,42.47,3.48,6.13,34.24,41.10,16.79
2011,57.01,121.42,109.96,57.03,64.64,5.64,14.29,35.56,3.31,5.94,11.23,-2.42,18.98
2012,53.37,128.03,111.39,48.07,50.20,7.27,12.59,28.00,2.92,4.79,20.46,3.59,18.01
2013,59.31,158.51,147.31,43.67,45.33,8.05,11.44,27.39,3.36,6.16,40.62,38.98,21.15
2014,58.59,160.01,148.46,57.31,44.31,8.23,13.04,31.73,3.83,7.82,39.26,37.25,24.41
2015,42.48,222.04,210.29,68.18,43.59,8.37,10.42,20.34,3.73,8.24,19.64,6.91,50.10
2016,43.10,217.38,202.70,73.76,39.68,9.19,8.06,14.07,3.20,6.94,26.34,9.94,47.50
2017,55.63,167.13,150.86,74.05,31.50,11.58,-3.52,-7.03,-1.33,0.31,11.65,3.41,40.26
2018,69.33,161.17,137.99,64.24,27.13,13.45,-15.34,-41.20,-5.11,-8.49,-41.58,-45.90,25.04
