建達,	6118
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,55.02,174.66,112.80,6.94,9.59,38.06,6.60,13.10,1.37,1.69,NA,NA,13.36
2001,76.24,125.53,69.81,5.39,9.07,40.24,2.33,3.75,0.43,0.44,NA,NA,11.97
2002,67.35,137.50,98.47,5.14,9.59,38.06,1.78,3.92,0.48,0.45,12.04,23.20,13.56
2003,76.57,127.33,87.49,5.18,10.32,35.36,0.58,0.27,0.03,0.03,NA,NA,12.74
2005,73.00,125.00,88.00,5.00,13.00,28.07,3.00,12.00,1.00,1.24,12.00,29.00,10.92
2006,72.00,129.00,84.00,5.00,10.68,34.17,0.45,0.03,0.00,0.00,0.00,0.00,11.15
2007,73.00,145.00,92.00,5.29,9.42,38.74,2.09,5.50,0.49,0.60,0.00,0.00,11.55
2008,73.00,128.00,89.00,5.31,10.32,35.36,1.84,3.64,0.32,0.41,13.27,27.34,11.41
2009,72.00,131.00,83.00,5.10,9.78,37.32,1.91,5.91,0.56,0.67,3.05,5.05,11.55
2010,67.00,140.00,88.00,5.17,8.78,41.57,0.99,2.52,0.27,0.28,21.08,35.43,11.33
2011,68.00,134.00,79.00,5.35,8.48,43.04,0.75,1.68,0.19,0.19,6.02,10.16,11.38
2012,64.00,144.00,92.00,5.51,9.23,39.54,1.32,3.08,0.35,0.35,NA,NA,11.47
2013,60.00,151.70,99.58,5.63,11.25,32.44,1.07,1.95,0.23,0.22,0.00,0.00,11.46
2014,57.86,157.70,103.25,5.69,11.95,30.54,-0.61,-2.11,-0.26,-0.24,17.32,21.00,10.97
2015,53.87,170.43,110.58,5.81,11.63,31.38,0.16,-0.28,-0.03,-0.03,5.80,7.71,10.91
2016,53.05,174.83,106.50,5.77,10.06,36.28,0.38,0.45,0.06,0.05,26.53,28.34,10.94
2017,56.36,165.79,94.96,5.66,8.28,44.08,0.58,0.91,0.14,0.10,-13.98,-17.11,11.04
2018,61.27,152.63,90.07,6.14,8.34,43.76,-0.94,-2.97,-0.39,-0.32,0.00,0.00,10.72
