盛群,	6202
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,41.00,227.00,178.00,7.21,5.92,61.65,22.00,39.00,13.00,3.99,72.00,44.00,15.32
2001,29.00,303.00,220.00,6.52,4.14,88.16,11.00,16.00,10.00,2.03,0.00,0.00,12.50
2002,25.00,320.00,217.00,6.74,3.63,100.55,12.00,17.00,11.00,2.00,31.00,7.00,12.57
2003,25.00,319.00,246.00,6.27,3.74,97.59,16.00,21.00,13.00,2.63,86.00,18.00,13.38
2004,18.00,509.00,391.00,6.43,3.90,93.58,22.94,29.05,20.00,4.01,127.00,12.00,14.93
2005,19.00,458.00,381.00,6.71,3.62,100.82,24.00,30.00,25.00,4.45,165.00,19.00,15.96
2006,18.00,450.00,368.00,7.25,3.67,99.45,25.00,31.00,27.00,5.01,196.00,19.00,16.92
2007,19.00,426.00,354.00,7.26,3.45,105.79,20.00,24.00,24.00,4.01,186.00,16.00,16.46
2008,17.00,461.00,384.00,7.73,3.49,104.58,14.00,17.00,18.00,2.73,140.00,5.00,15.60
2009,18.00,424.00,361.00,7.11,3.22,113.35,15.00,18.00,21.00,2.78,104.00,6.00,15.87
2010,22.00,378.00,314.00,8.48,3.90,93.58,17.00,22.00,20.00,3.53,102.00,10.00,16.90
2011,18.00,420.00,353.00,7.65,3.40,107.35,11.00,14.00,16.00,2.36,115.00,4.00,16.22
2012,19.00,383.00,315.00,7.13,3.76,97.07,12.00,15.00,17.00,2.51,68.00,0.00,16.36
2013,19.00,448.00,386.00,6.84,3.83,95.30,16.00,20.00,19.00,3.34,117.00,9.00,17.52
2014,20.00,446.00,387.00,6.07,4.02,90.79,16.00,20.00,20.00,3.50,114.00,5.00,17.86
2015,20.00,447.00,378.00,5.85,3.71,98.38,16.00,20.00,20.00,3.57,90.00,-1.00,17.81
2016,22.00,402.00,349.00,5.91,3.90,93.58,15.00,20.00,19.00,3.47,95.00,2.00,17.53
2017,23.00,391.00,335.00,5.78,4.39,83.14,18.00,23.00,20.00,4.10,65.00,-2.00,18.00
2018,24.00,400.00,339.00,5.66,3.93,92.87,19.00,26.00,22.00,4.70,114.00,6.00,18.57
