東捷,	8064
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2004,43.34,244.44,164.05,2.58,2.15,169.76,21.15,33.27,18.78,3.63,*****,*****,18.05
2005,38.23,298.92,185.50,2.45,2.18,167.43,18.25,30.31,17.00,4.42,61.97,247.36,16.39
2006,24.62,472.51,351.39,2.85,3.23,113.00,27.44,38.48,22.40,8.38,NA,NA,28.34
2007,36.08,263.86,181.98,1.45,1.91,191.09,6.82,9.49,9.76,2.35,NA,NA,23.63
2008,45.84,199.61,143.10,1.43,1.88,194.14,7.30,12.07,10.17,2.76,6.07,0.21,22.96
2009,40.41,260.27,184.83,0.34,0.60,608.33,-18.95,-34.22,-121.11,-6.61,12.88,4.60,16.19
2010,38.55,248.80,183.84,1.36,1.93,189.11,3.21,5.03,5.44,0.81,70.71,32.55,16.23
2011,43.59,183.41,133.09,1.20,2.34,155.98,-0.76,-1.59,-1.83,-0.25,-18.32,-12.70,14.98
2012,43.32,167.54,123.19,0.46,1.40,260.71,-11.47,-21.13,-68.31,-2.95,6.94,3.88,12.91
2013,51.36,176.60,107.35,1.74,2.22,164.41,4.77,9.78,6.16,1.15,42.50,32.67,13.93
2014,54.22,173.72,115.30,2.09,2.49,146.58,7.67,15.68,9.01,2.32,15.81,7.30,15.36
2015,56.64,156.58,97.92,1.64,2.11,172.98,1.59,3.01,2.15,0.47,23.47,14.26,14.62
2016,55.61,161.70,92.60,2.56,2.15,169.76,3.10,6.64,3.73,1.02,18.97,13.44,14.94
2017,73.64,123.82,66.03,2.44,1.24,294.35,0.42,0.74,0.46,0.01,NA,NA,14.08
2018,65.18,140.28,73.08,3.38,1.70,214.70,4.98,15.68,6.11,2.31,NA,NA,16.25
