佳能,	2374
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,40.95,130.51,84.61,6.21,4.89,74.64,7.89,10.57,9.13,1.26,13.95,3.42,12.16
2001,34.75,121.44,102.21,4.55,6.19,58.96,9.42,13.71,14.07,1.70,20.28,3.98,13.24
2002,35.17,81.26,65.71,4.19,9.98,36.57,6.17,8.61,9.39,1.10,11.35,1.57,12.96
2003,38.04,160.38,149.02,7.04,38.19,9.55,8.69,13.13,5.85,1.79,NA,NA,13.87
2004,58.33,135.60,128.56,7.93,76.52,4.76,1.55,2.40,0.59,0.30,NA,NA,11.56
2005,58.41,135.70,131.57,8.23,102.26,3.56,8.23,19.30,3.64,2.42,25.26,15.38,13.88
2006,42.02,174.72,168.10,10.06,112.96,3.23,9.09,18.14,3.62,2.50,56.45,13.52,15.52
2007,24.23,242.65,241.96,13.81,270.44,1.34,21.59,32.12,6.11,5.37,110.91,20.41,18.72
2008,29.52,173.22,172.80,9.63,4367.40,0.08,13.78,18.83,4.08,3.26,108.29,25.21,17.12
2009,36.72,171.66,168.68,7.64,5480.59,0.06,17.41,26.29,5.88,5.00,33.09,12.18,21.27
2010,43.73,158.41,155.69,8.87,7395.89,0.04,14.69,24.47,4.57,5.39,42.01,9.44,22.61
2011,43.48,164.98,159.00,7.38,8203.53,0.04,6.34,11.02,2.33,2.45,26.50,2.31,21.80
2012,36.22,147.23,146.82,7.31,17617.05,0.02,8.15,13.53,3.21,3.02,13.01,-0.56,22.73
2013,40.76,166.36,136.42,6.17,9.20,39.67,2.33,4.15,1.55,1.08,55.63,16.65,21.76
2014,41.54,162.73,128.77,7.53,9.90,36.86,1.11,1.74,0.71,0.33,31.00,6.98,20.85
2015,37.69,169.79,139.22,6.79,8.15,44.78,5.66,9.33,4.51,1.71,19.10,6.92,30.30
2016,34.77,169.74,133.67,4.88,5.66,64.48,3.26,5.06,3.96,1.39,10.38,0.26,29.36
2017,32.02,170.75,131.39,5.78,5.84,62.50,1.63,2.40,1.84,0.77,7.59,0.35,30.16
2018,31.91,168.22,124.85,4.82,4.03,90.57,-3.52,-5.24,-5.57,-1.64,-8.21,-4.20,25.72
