中興電,	1513
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,54.82,180.56,116.25,4.30,1.52,240.13,6.40,11.03,8.63,1.51,5.18,3.12,11.30
2001,62.42,149.20,116.23,3.31,2.12,172.16,3.60,6.98,5.13,0.82,14.70,6.66,10.98
2002,41.32,154.94,79.58,3.90,2.48,147.17,4.67,9.31,7.40,1.12,139.60,50.47,11.58
2003,45.53,141.92,79.19,9.21,3.36,108.63,6.63,11.46,7.36,1.61,47.65,18.52,11.88
2004,46.82,160.07,76.45,7.48,2.61,139.84,8.01,14.78,10.42,2.09,34.66,9.43,14.46
2005,53.77,131.11,63.53,9.83,2.58,141.47,7.70,15.34,9.42,2.40,28.73,11.42,15.75
2006,49.69,136.93,38.08,11.07,2.06,177.18,6.25,12.76,8.43,1.95,1.28,-6.02,16.17
2007,47.38,135.13,41.86,11.12,1.95,187.17,6.47,12.14,8.54,1.86,34.22,9.83,15.62
2008,48.36,113.41,44.18,9.47,2.24,162.94,3.79,6.65,4.83,1.02,21.41,5.06,15.11
2009,43.93,116.98,41.81,8.78,2.10,173.80,4.13,7.53,7.23,1.17,23.94,5.96,15.96
2010,40.84,129.29,42.86,13.42,2.23,163.67,4.34,7.39,7.41,1.16,13.40,-0.12,15.35
2011,39.66,117.36,42.92,9.93,2.19,166.66,4.93,7.81,7.63,1.22,39.97,10.26,15.85
2012,41.06,117.15,38.96,8.70,2.31,158.00,4.42,7.35,7.06,1.16,22.77,4.74,15.80
2013,43.67,163.62,88.63,6.95,2.14,170.56,4.26,7.47,5.76,1.25,4.42,-2.01,16.52
2014,45.76,165.16,90.39,6.82,2.21,165.15,4.87,8.59,5.97,1.50,13.73,2.06,18.05
2015,49.70,162.27,82.52,5.90,1.80,202.77,3.92,7.17,5.30,1.34,1.93,-2.83,17.93
2016,49.77,152.20,86.72,6.60,2.09,174.64,3.50,6.61,3.95,1.22,3.49,-1.52,17.80
2017,54.30,136.25,69.27,5.89,2.36,154.66,3.46,6.81,4.51,1.19,7.83,1.10,17.69
