頎邦,	6147
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,26.86,121.82,89.28,5.13,8.72,41.85,-0.61,-1.80,-3.55,-0.17,NA,NA,11.96
2001,25.45,258.36,187.43,4.85,12.05,30.29,0.55,-0.67,-1.07,-0.09,28.29,4.33,13.18
2002,20.81,250.64,223.43,4.37,14.61,24.98,-5.00,-7.40,-13.17,-0.94,90.28,11.96,12.23
2003,30.59,125.88,93.24,4.69,19.40,18.81,12.29,16.01,17.57,2.17,37.56,8.75,14.36
2004,39.32,556.41,501.04,5.39,19.23,18.98,20.39,30.81,26.85,4.52,279.60,20.37,16.64
2005,28.02,288.12,245.43,4.87,10.57,34.53,18.80,27.17,28.07,4.87,110.12,11.82,18.35
2006,39.86,223.08,170.57,4.16,7.48,48.79,9.42,13.50,16.83,2.39,106.03,8.48,18.08
2007,47.30,262.59,222.24,4.79,8.63,42.29,11.89,19.00,18.99,3.61,123.28,12.32,20.55
2008,48.23,200.52,156.18,4.51,7.96,45.85,1.90,1.32,1.49,0.25,139.58,11.91,17.90
2009,43.84,181.93,158.10,5.19,8.12,44.95,4.36,6.03,6.78,1.03,84.54,13.39,19.21
2010,28.82,240.09,211.40,6.00,14.55,25.08,16.41,21.84,19.03,4.56,153.98,16.60,26.68
2011,29.70,277.40,251.40,3.69,11.99,30.44,8.17,11.11,15.59,3.01,130.28,12.68,27.77
2012,26.90,272.77,234.92,3.73,10.94,33.36,11.03,15.03,20.07,4.33,125.68,8.71,29.58
2013,40.77,199.16,182.64,3.73,9.85,37.05,8.28,12.81,16.48,4.14,71.26,10.46,33.91
2014,40.23,180.81,103.06,3.95,11.40,32.01,7.20,11.34,14.94,3.95,50.51,7.23,35.69
2015,36.99,156.16,95.63,3.95,13.07,27.92,5.72,8.66,12.38,3.19,61.72,8.57,36.11
2016,28.74,225.87,197.73,4.18,13.36,27.32,5.93,8.48,11.97,3.07,75.26,4.93,36.45
2017,28.41,179.00,156.64,4.07,13.13,27.79,6.78,9.28,12.54,3.47,68.49,6.19,37.43
2018,29.63,158.49,142.11,3.67,14.02,26.03,12.23,17.06,24.25,6.95,73.90,8.92,42.60
