慕康生醫,	5398
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,27.56,154.93,131.77,3.38,11.77,31.01,8.97,11.89,10.85,1.55,29.34,7.02,13.69
2001,20.00,211.00,184.00,3.11,12.16,30.01,5.00,6.00,8.00,0.80,24.00,4.00,13.51
2002,14.21,161.90,141.74,2.11,9.36,38.99,-2.73,-3.39,-11.48,-0.41,9.30,1.46,11.77
2003,16.34,116.67,112.33,2.55,17.21,21.20,-6.86,-8.18,-26.40,-0.93,27.05,4.93,10.86
2004,18.07,97.31,93.22,2.78,37.78,9.66,-13.15,-15.95,-46.52,-1.59,18.55,3.81,9.14
2005,15.55,97.09,94.80,3.15,59.46,6.13,-8.62,-10.40,-25.67,-0.91,14.06,2.30,8.32
2006,24.49,273.32,272.67,3.16,120.55,3.02,-1.75,-2.20,-4.73,-0.18,0.55,0.17,8.15
2007,14.06,488.04,487.81,3.76,6610.85,0.05,0.48,0.60,1.03,0.05,-142.23,-23.22,8.24
2008,10.09,723.60,723.42,3.73,6783.11,0.05,-4.78,-5.45,-9.68,-0.44,194.45,20.70,7.87
2009,8.92,848.10,845.49,3.59,12680.29,0.02,5.22,5.76,11.01,0.60,88.42,8.18,10.68
2010,9.74,808.02,807.74,4.47,0.00,*****,1.56,1.72,2.65,0.18,-34.09,-5.72,10.54
2011,9.12,844.75,844.46,4.32,0.00,*****,0.27,0.30,0.47,0.03,46.25,2.55,10.52
2012,11.69,691.20,691.03,4.56,0.00,*****,1.28,1.43,2.35,0.15,87.83,10.94,10.63
2013,14.55,589.09,550.14,5.75,8.82,41.38,1.35,1.60,2.46,0.17,-39.79,-5.80,10.99
2014,16.52,481.08,439.02,6.17,8.34,43.76,-8.10,-9.59,-15.97,-1.01,-130.12,-22.63,10.06
2015,14.82,542.71,504.04,5.09,7.83,46.61,-25.64,-30.46,-53.68,-3.28,-18.26,-2.53,8.84
2016,21.24,370.30,297.17,2.71,5.86,62.28,1.61,1.99,2.68,0.22,-16.64,-3.99,12.13
2017,19.36,405.15,344.97,3.05,5.29,68.99,2.35,2.93,3.31,0.36,72.16,15.32,12.55
2018,15.75,519.25,457.10,3.60,6.11,59.73,-8.83,-10.74,-11.69,-1.24,-0.59,-1.30,10.72
