偉詮電,	2436
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,11.65,533.65,464.34,4.28,6.40,57.03,26.67,30.51,40.53,4.73,66.87,7.55,18.25
2001,6.94,974.00,888.31,3.42,4.88,74.79,14.67,16.14,30.73,2.35,323.96,16.05,15.43
2002,8.52,833.05,699.34,4.33,6.31,57.84,13.12,14.21,25.43,1.97,109.18,4.98,14.33
2003,7.01,963.26,876.77,3.84,6.39,57.12,13.00,14.09,26.48,1.87,202.70,8.23,13.83
2004,7.12,952.26,803.11,3.80,5.29,68.99,3.17,3.41,6.99,0.42,396.92,14.59,11.63
2005,10.25,632.74,535.49,3.77,4.08,89.46,2.84,3.11,6.94,0.36,135.85,8.80,11.69
2006,20.72,355.63,304.14,2.44,4.19,87.11,4.64,5.51,10.75,0.65,54.08,9.37,12.13
2007,15.56,509.48,436.65,3.22,6.95,52.51,10.89,13.28,14.77,1.62,29.71,2.38,13.11
2008,9.36,997.92,829.25,3.30,5.98,61.03,2.94,3.38,4.08,0.36,140.20,8.82,9.41
2009,13.52,647.07,585.18,3.44,6.68,54.64,4.42,5.01,6.60,0.55,90.25,10.99,12.67
2010,13.00,680.28,612.23,3.70,7.63,47.83,5.51,6.35,8.72,0.80,65.14,1.98,12.65
2011,13.27,704.95,626.09,3.77,7.30,50.00,2.36,2.72,3.71,0.31,53.36,-0.32,10.43
2012,12.48,752.12,665.36,3.79,6.91,52.82,0.67,0.76,1.04,0.08,65.34,6.82,11.08
2013,15.52,711.72,636.45,3.56,5.61,65.06,4.05,4.76,6.94,0.54,6.34,-1.60,11.92
2014,13.92,803.28,701.73,3.38,4.55,80.21,6.31,7.40,11.13,0.94,-15.69,-3.01,13.55
2015,17.24,627.12,550.68,3.09,3.86,94.55,3.57,4.21,6.85,0.55,10.17,-4.68,12.56
2016,20.30,492.86,436.01,3.25,4.57,79.86,4.09,4.97,6.92,0.64,10.02,-1.43,13.10
2017,22.54,447.10,396.02,3.25,4.66,78.32,5.78,7.27,9.48,1.02,1.37,-2.72,14.77
