泰豐,	2102
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,52.54,95.94,71.62,3.52,7.48,48.79,-8.95,-19.47,-19.71,-1.95,-7.36,-1.60,10.50
2001,54.56,102.90,83.06,3.40,7.82,46.67,5.91,11.25,11.07,1.24,32.80,7.03,11.58
2002,51.63,132.01,109.52,3.39,8.84,41.28,8.08,16.63,15.45,2.17,41.73,8.55,13.01
2003,19.21,283.25,244.44,3.56,8.56,42.64,21.82,34.44,37.89,5.69,91.23,16.02,17.99
2004,27.48,429.61,379.31,3.97,8.30,43.97,9.08,11.70,15.88,2.31,106.51,5.76,21.33
2005,19.92,173.20,141.86,4.22,8.18,44.62,7.55,9.69,14.07,2.06,47.47,7.60,22.23
2006,18.00,235.93,191.75,4.50,8.37,43.60,7.24,8.83,12.77,1.84,70.16,7.02,22.67
2007,15.10,243.70,197.11,5.04,8.59,42.49,7.53,8.94,12.59,2.03,93.56,8.74,23.51
2008,11.08,206.87,114.11,5.57,7.45,48.99,-2.20,-2.54,-3.87,-0.57,71.88,3.32,21.91
2009,13.62,211.91,165.28,4.91,6.36,57.38,8.02,8.49,13.69,1.93,88.21,9.42,23.59
2010,18.00,186.74,145.96,5.38,10.09,36.17,3.75,4.28,5.17,0.94,27.94,3.59,21.96
2011,15.17,254.05,179.54,6.03,7.93,46.02,5.16,6.17,6.99,1.36,38.76,4.52,22.95
2012,22.31,336.43,267.74,5.35,5.76,63.36,4.16,5.00,7.81,1.08,86.98,6.56,21.86
2013,29.41,327.90,251.91,4.15,4.86,75.10,5.25,7.17,7.70,1.50,60.10,6.46,22.57
2014,20.36,327.38,233.15,3.71,4.74,77.00,3.55,4.45,5.52,0.95,75.94,6.47,21.94
2015,23.04,366.43,261.35,4.34,4.58,79.69,4.50,5.51,7.30,1.22,105.27,7.97,22.58
2016,30.66,340.02,229.86,3.74,3.68,99.18,0.00,-0.09,-0.17,-0.01,296.46,17.84,21.43
2017,41.27,184.65,97.09,4.07,3.36,108.63,-4.45,-7.39,-12.50,-1.47,-28.12,-3.76,19.68
2018,43.46,295.06,195.17,3.85,3.27,111.62,-7.93,-14.36,-24.47,-2.67,33.40,2.09,17.47
