成霖,	9934
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,27.48,255.54,187.82,9.89,20.15,18.11,18.48,25.24,8.84,2.61,99.04,28.55,14.61
2001,25.62,167.12,110.54,15.31,20.04,18.21,23.81,32.35,10.92,4.52,98.08,28.07,16.16
2002,19.14,340.87,324.51,15.83,30.88,11.81,23.96,30.50,13.01,5.21,120.57,23.15,20.58
2003,12.14,374.89,330.68,6.46,15.16,24.07,7.68,9.06,7.63,1.59,-43.88,-6.43,17.63
2004,14.18,307.83,295.34,7.34,22.31,16.36,13.03,15.01,10.82,2.40,116.91,15.29,16.80
2005,38.96,142.00,134.29,4.22,42.12,8.66,4.51,6.33,5.22,1.01,NA,NA,16.79
2006,39.12,56.79,53.75,4.78,53.44,6.83,8.23,13.25,9.48,2.15,30.48,13.27,16.62
2007,40.72,160.10,155.36,5.67,81.43,4.48,10.27,16.00,12.79,2.62,67.46,3.42,17.54
2008,44.02,58.38,53.83,4.25,47.94,7.61,4.45,6.44,9.18,1.03,63.31,11.50,15.23
2009,46.60,90.67,85.55,5.11,62.73,5.81,5.51,9.10,12.28,1.41,34.70,3.32,15.65
2010,46.54,104.60,96.96,5.25,197.48,1.84,9.96,17.56,23.65,2.73,5.51,-2.94,15.36
2011,46.53,119.07,115.26,4.95,371.69,0.98,3.93,6.32,9.35,1.02,17.51,-0.15,17.04
2012,52.75,81.23,70.03,6.51,55.89,6.53,-1.92,-4.93,-4.45,-0.78,-12.59,-7.12,14.38
2013,60.24,148.12,95.01,5.89,3.48,104.88,12.58,29.36,10.21,6.37,4.15,3.86,20.12
2014,59.08,167.57,102.03,5.60,3.57,102.24,1.41,2.32,0.77,0.44,-5.17,-4.56,19.20
2015,54.29,182.56,114.49,5.47,3.42,106.72,3.69,7.13,2.52,1.42,5.10,1.32,20.35
2016,57.66,172.87,116.28,5.84,3.77,96.81,-2.93,-7.44,-2.40,-1.31,30.03,14.58,15.81
2017,54.08,177.89,122.56,6.01,4.13,88.37,5.63,12.03,3.90,1.98,13.18,4.49,16.40
