台開,	2841
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,97.25,NA,NA,NA,NA,NA,-3.85,-87.25,-56.82,-8.97,NA,NA,5.79
2001,97.50,NA,NA,NA,NA,NA,-0.31,-11.65,-4.76,-0.64,NA,NA,5.16
2002,97.65,NA,NA,NA,NA,NA,-0.52,-21.32,-12.35,-1.00,NA,NA,2.57
2003,98.81,NA,NA,NA,NA,NA,-0.44,-32.78,-13.94,-0.72,NA,NA,5.85
2004,98.72,NA,NA,NA,NA,NA,-2.80,-108.77,-192.44,-4.12,NA,NA,1.73
2005,89.48,439.99,391.92,NA,NA,NA,1.73,35.21,91.47,7.28,26.87,6.50,9.01
2006,90.89,249.58,219.00,NA,NA,NA,-2.66,-31.00,-192.72,-2.39,81.36,43.67,6.61
2007,83.81,108.97,92.49,NA,NA,NA,4.24,35.00,114.83,2.76,23.63,105.84,9.38
2008,77.16,110.29,86.64,NA,NA,NA,2.57,11.27,62.82,1.16,7.29,21.06,11.50
2009,72.46,110.61,83.49,NA,NA,NA,1.26,4.72,94.37,0.58,4.91,10.98,11.68
2010,64.22,118.88,80.61,NA,NA,NA,2.97,8.87,108.28,1.02,7.85,12.77,12.28
2011,58.25,132.06,93.34,NA,NA,NA,3.80,9.19,38.38,1.09,0.51,0.69,11.53
2012,62.31,123.96,91.42,NA,NA,NA,1.16,2.53,18.35,0.28,5.99,9.57,11.13
2013,56.83,114.14,99.68,NA,NA,NA,4.52,11.60,33.24,1.37,48.21,215.88,12.50
2014,42.98,123.57,108.34,NA,NA,NA,21.81,40.20,296.51,8.13,15.17,28.56,24.57
2015,42.90,102.54,90.16,NA,NA,NA,7.21,12.29,344.48,2.92,-18.06,-63.64,25.52
2016,46.00,120.09,105.01,29.03,1.61,226.70,1.14,1.40,84.62,0.34,-20.52,-35.07,23.81
2017,47.97,104.40,90.96,16.40,1.07,341.12,1.73,2.59,61.14,0.63,-11.57,-24.91,24.63
