光鼎,	6226
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,39.23,215.21,132.53,4.56,3.29,110.94,5.16,7.43,4.10,0.95,-38.46,-19.52,13.43
2001,38.00,223.00,145.00,4.26,3.18,114.77,10.00,15.00,9.00,1.93,14.00,6.00,13.54
2002,40.00,205.00,143.00,4.00,3.69,98.91,8.55,13.00,8.00,1.55,*****,*****,12.63
2003,56.00,215.00,164.00,2.84,3.79,96.30,2.58,4.00,2.00,0.44,*****,*****,11.29
2004,51.00,223.00,162.00,2.88,3.72,98.11,1.07,1.00,1.00,0.11,6.00,2.00,10.68
2005,46.00,156.00,120.00,3.12,3.73,97.85,3.20,5.00,3.00,0.56,16.00,10.00,11.33
2006,27.00,264.00,208.00,3.30,4.20,86.90,5.45,8.00,6.00,0.87,39.00,10.00,11.55
2007,22.00,238.00,181.00,4.04,5.49,66.48,7.27,9.37,9.66,1.14,18.15,2.86,12.23
2008,26.02,163.82,123.56,3.92,5.19,70.32,3.70,4.59,5.48,0.57,0.41,0.12,12.48
2009,25.00,160.91,127.76,3.19,5.24,69.65,-0.90,-1.70,-2.66,-0.21,17.03,3.66,11.56
2010,33.69,226.03,184.17,3.32,7.73,47.21,2.00,2.27,2.52,0.26,-84.68,-18.67,11.54
2011,31.98,126.71,100.78,2.45,5.32,68.60,-5.93,-9.74,-14.01,-1.05,26.04,10.13,10.67
2012,36.98,123.03,101.01,2.83,5.29,68.99,-11.97,-19.26,-29.92,-1.85,10.91,4.88,8.60
2013,54.07,115.45,67.17,4.32,1.99,183.41,4.05,8.04,3.98,0.33,14.35,8.83,11.67
2014,46.06,181.93,118.74,2.56,1.61,226.70,2.34,2.84,2.66,0.34,-6.65,-3.13,11.93
2015,53.46,167.53,106.27,2.57,1.76,207.38,-2.08,-6.04,-6.32,-0.72,6.22,2.08,11.02
2016,53.97,130.43,73.10,2.51,1.25,292.00,2.78,4.22,4.69,0.54,11.62,7.15,10.79
2017,51.21,150.90,75.08,3.07,1.04,350.96,1.43,1.57,1.71,0.18,12.84,7.61,10.46
