豐藝,	6189
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,61.31,144.35,90.38,11.13,14.00,26.07,10.44,24.81,2.00,3.70,27.09,38.79,16.46
2001,62.01,144.40,87.70,14.49,12.58,29.01,11.16,25.53,2.10,3.68,14.64,23.00,16.05
2002,61.79,148.35,71.44,13.69,8.90,41.01,12.53,30.81,2.79,4.29,-30.22,-46.71,16.12
2003,62.48,149.98,92.81,10.62,9.59,38.06,13.38,34.25,3.02,5.23,-26.29,-47.26,19.05
2004,63.93,193.45,118.11,10.79,12.05,30.29,10.08,26.27,1.99,4.25,25.88,20.32,17.51
2005,70.08,149.92,83.21,10.49,9.46,38.58,8.92,26.32,2.00,4.30,-2.37,-4.23,18.21
2006,66.95,145.00,85.91,9.58,8.73,41.80,7.27,21.44,1.71,3.54,0.19,-10.17,17.65
2007,56.85,172.74,96.31,8.93,8.32,43.87,9.52,23.59,2.51,3.69,6.78,-4.72,18.35
2008,46.37,208.91,124.37,8.44,7.49,48.73,5.48,10.23,1.54,1.70,19.18,0.84,16.09
2009,51.64,179.44,125.24,7.59,8.28,44.08,7.10,13.68,2.45,2.25,19.49,10.74,16.72
2010,54.82,175.43,108.99,7.99,8.85,41.24,6.28,13.12,2.08,2.19,4.91,9.96,17.05
2011,53.16,180.93,111.11,7.85,7.10,51.40,6.98,14.67,2.54,2.54,17.37,6.82,17.54
2012,51.65,185.87,102.54,8.18,6.91,52.82,7.13,14.53,2.45,2.57,7.92,-4.09,17.82
2013,55.73,177.60,113.30,8.57,6.82,53.51,8.28,17.68,2.91,3.23,12.66,3.28,18.77
2015,53.42,184.04,115.06,6.92,5.39,67.71,7.76,16.75,3.38,3.22,21.47,7.17,19.24
2016,55.13,178.48,122.44,6.74,6.86,53.20,6.40,13.35,2.54,2.50,13.90,25.12,18.95
2017,53.19,184.35,126.36,5.91,7.09,51.48,5.28,10.81,2.17,1.96,8.09,-1.67,19.61
2018,54.01,176.94,114.17,5.81,6.75,54.07,7.17,16.26,3.17,2.92,3.43,-3.83,20.62
