東台,	4526
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,57.06,146.36,59.63,4.70,2.35,155.31,9.24,19.01,8.69,3.03,-2.36,-2.17,17.32
2001,39.26,183.16,87.63,4.05,2.28,160.08,10.47,18.50,10.24,3.03,1.35,-0.93,17.74
2002,46.98,158.68,85.21,3.04,2.47,147.77,8.23,13.84,8.55,2.34,-7.47,-7.21,17.47
2003,51.39,220.00,141.38,3.04,3.16,115.50,13.09,25.13,11.29,4.43,12.96,3.03,19.25
2004,51.87,155.87,91.26,3.42,3.36,108.63,13.99,28.54,11.17,4.92,1.05,*****,20.29
2005,47.25,159.39,100.60,2.66,2.83,128.97,12.94,25.18,12.85,4.67,7.34,*****,20.14
2006,41.10,158.46,107.49,2.67,3.67,99.45,15.65,27.43,15.10,5.74,10.57,-0.20,25.11
2007,49.14,161.30,114.23,2.15,3.33,109.60,8.60,15.39,9.65,3.68,NA,-4.51,25.23
2008,47.82,172.56,116.39,2.12,3.02,120.86,6.76,12.23,8.04,2.65,19.31,4.22,21.93
2009,38.61,180.07,113.41,1.26,1.48,246.62,1.85,2.63,4.04,0.54,35.89,11.62,20.34
2010,53.69,133.77,84.22,2.61,3.14,116.24,7.58,14.00,9.11,2.95,NA,-3.72,21.84
2011,46.80,186.17,109.84,2.16,2.40,152.08,6.43,12.32,8.73,2.60,16.28,3.85,21.96
2012,43.39,176.90,95.60,1.87,1.55,235.48,2.77,4.59,4.89,0.98,27.52,8.37,21.07
2013,54.90,154.14,79.43,2.51,1.50,243.33,3.56,6.99,4.87,1.23,6.59,1.62,21.00
2014,53.91,160.75,85.39,2.59,1.57,232.48,5.66,11.59,7.50,2.51,3.49,-0.29,23.00
2015,55.34,165.01,84.66,2.43,1.40,260.71,2.65,5.06,3.52,1.06,5.10,0.69,22.40
2016,59.12,158.23,84.37,2.58,1.58,231.01,0.81,1.05,0.67,0.23,5.50,1.57,21.38
2017,67.73,125.59,63.71,2.34,1.39,262.58,-0.99,-3.91,-2.38,-0.93,0.00,0.00,19.90
2018,66.16,139.30,66.55,2.67,1.36,268.38,2.76,6.69,3.42,1.23,0.00,0.00,21.10
