山隆,	2616
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,43.57,109.25,107.49,7.62,*****,*****,5.16,6.59,3.26,0.93,41.63,6.53,14.25
2001,48.00,105.00,104.00,6.96,*****,*****,5.00,6.00,3.00,0.83,19.00,3.00,13.86
2002,47.00,96.00,88.00,8.64,50.10,7.28,6.00,10.00,3.00,1.56,45.00,11.00,15.04
2003,50.00,79.00,73.00,12.51,70.82,5.15,7.00,12.00,3.00,2.03,22.00,8.00,16.91
2004,51.00,104.00,95.00,13.41,68.24,5.34,6.00,12.00,2.00,2.13,28.00,9.00,17.63
2005,57.00,97.00,89.00,13.29,62.90,5.80,5.00,10.00,2.00,1.67,22.00,9.00,16.60
2006,48.00,103.00,94.00,14.17,72.49,5.03,5.00,10.00,1.00,1.85,33.00,9.00,18.93
2007,50.00,106.00,90.00,15.32,63.87,5.71,5.00,10.00,2.00,1.84,36.00,11.00,18.80
2008,44.00,97.00,85.00,20.03,79.43,4.59,4.00,7.00,1.08,1.27,18.00,1.98,18.68
2009,47.76,101.50,86.12,19.42,66.09,5.52,4.38,7.64,1.41,1.49,20.37,6.95,19.82
2010,45.22,90.00,78.87,19.87,68.38,5.33,5.81,10.71,1.62,2.14,44.48,16.37,20.36
2011,46.57,82.00,71.42,22.20,84.75,4.30,5.00,10.71,1.26,1.83,16.34,4.88,20.11
2012,48.34,77.00,66.85,24.66,82.06,4.44,6.18,11.72,1.54,2.45,19.41,7.69,21.68
2013,48.24,105.05,94.94,19.16,73.78,4.94,4.84,9.33,1.31,2.20,29.63,12.44,24.68
2014,51.00,121.00,111.00,20.21,90.25,4.04,4.00,8.00,1.00,2.02,10.00,0.00,25.18
2015,49.00,111.00,101.00,17.40,96.71,3.77,4.10,7.61,1.00,1.90,15.00,2.00,24.35
2016,48.00,88.00,78.89,16.70,73.76,4.94,6.23,11.61,2.34,3.09,29.00,13.00,25.84
2017,42.00,90.00,76.43,17.09,59.20,6.16,8.22,14.63,3.24,4.24,23.00,6.36,30.12
2018,45.07,97.19,88.64,19.68,81.59,4.47,3.37,5.73,1.24,1.76,25.41,5.60,29.13
