網龍,	3083
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,29.27,325.37,323.49,NA,NA,NA,-22.25,-31.47,-1442.05,-2.27,-2.27,0.00,n/a
2001,23.28,409.57,404.55,NA,NA,NA,62.99,84.12,46.63,6.21,0.00,0.00,18.64
2002,6.21,1334.07,1331.27,NA,NA,NA,62.23,69.30,72.69,17.85,367.39,22.92,37.29
2003,6.07,1258.30,1253.17,NA,NA,NA,37.75,40.21,74.00,7.10,381.90,17.70,24.97
2004,11.17,575.79,565.64,NA,NA,NA,3.13,3.42,11.00,0.64,152.99,-2.22,16.69
2005,9.69,636.60,628.64,NA,NA,NA,-11.05,-12.32,-52.44,-1.92,0.00,0.00,14.94
2006,14.27,491.31,486.77,NA,NA,NA,27.50,31.38,44.42,5.58,93.12,15.00,20.44
2007,8.10,934.76,928.12,NA,NA,NA,31.77,35.64,50.99,7.63,481.81,29.53,23.28
2008,16.81,461.69,460.07,NA,NA,NA,30.19,34.59,46.04,7.79,209.24,19.80,22.86
2009,13.14,624.05,620.79,NA,NA,NA,39.49,46.33,51.35,12.25,290.77,22.21,29.55
2010,14.14,556.09,551.56,NA,NA,NA,30.46,35.27,42.37,10.41,242.90,3.99,29.38
2011,11.14,732.34,723.80,NA,NA,NA,11.83,13.57,20.96,3.62,212.58,-12.40,24.01
2012,11.80,730.74,717.02,NA,NA,NA,2.18,2.47,5.26,0.56,46.60,-8.78,20.89
2013,9.00,1005.39,958.05,NA,NA,NA,-1.72,-1.97,-4.91,-0.40,-32.69,-5.90,19.79
2014,8.98,976.50,907.83,NA,NA,NA,-11.46,-12.60,-50.71,-2.35,-106.86,-9.90,17.49
2015,15.42,560.84,517.03,NA,NA,NA,-20.21,-22.95,-90.05,-3.61,-89.41,-15.26,13.86
2016,13.04,670.00,622.88,NA,NA,NA,-6.22,-7.28,-24.12,-0.90,-47.59,-6.62,12.77
2017,13.97,635.36,611.95,NA,NA,NA,-5.20,-6.01,-17.74,-0.73,-11.31,-1.69,12.23
