卜蜂,	1215
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,42.51,178.28,116.68,6.67,13.25,27.54,3.71,3.78,0.84,0.45,13.54,0.38,11.56
2001,38.78,193.53,125.81,7.05,14.88,24.52,3.85,4.64,1.06,0.53,67.06,15.75,11.42
2002,41.95,241.28,147.75,8.14,16.45,22.18,-2.16,-5.02,-1.12,-0.54,36.07,5.21,10.17
2003,43.97,231.14,127.97,9.02,14.79,24.67,0.80,0.05,0.01,0.01,2.35,0.57,10.17
2004,50.09,152.95,83.52,9.78,12.01,30.39,-1.19,-3.84,-0.69,-0.38,-8.47,-3.74,9.62
2005,33.43,193.35,107.23,8.52,10.75,33.95,1.64,1.77,0.40,0.17,83.63,19.01,10.01
2006,29.34,233.04,146.44,8.34,11.59,31.49,4.75,6.48,1.84,0.68,70.83,13.16,10.94
2007,33.45,210.50,114.55,9.67,12.33,29.60,8.42,11.36,2.69,1.28,-3.73,-3.56,11.59
2008,41.60,175.01,96.04,9.47,11.55,31.60,5.48,8.05,1.62,0.91,4.60,-3.10,11.07
2009,35.67,189.27,89.08,9.38,10.99,33.21,5.99,9.51,2.12,1.17,31.34,5.08,13.65
2010,38.98,154.82,69.42,10.06,9.76,37.39,6.07,9.53,2.46,1.49,-7.23,-5.67,17.52
2011,46.23,114.70,56.10,9.09,8.41,43.40,1.98,3.18,0.90,0.59,-2.77,-4.46,19.32
2012,49.32,118.49,55.58,8.15,7.66,47.65,3.78,6.68,2.03,1.33,7.95,2.74,20.50
2013,46.68,124.39,80.62,9.49,13.47,27.09,5.10,9.39,2.49,1.95,42.39,13.67,20.64
2014,42.86,135.15,87.30,9.67,14.74,24.76,9.04,15.80,4.61,3.21,33.03,9.28,21.53
2015,46.24,117.59,68.31,9.66,11.48,31.79,7.85,13.68,4.36,2.57,18.69,5.23,18.87
2016,40.93,114.05,79.05,9.97,12.08,30.21,12.61,21.87,7.10,4.71,41.87,11.16,23.90
2017,49.90,100.50,68.40,9.46,13.86,26.33,12.05,21.78,7.44,5.35,33.38,7.42,24.92
2018,54.04,91.43,61.70,9.04,14.50,25.17,7.05,14.00,4.69,3.55,15.59,1.44,25.87
