國建,	2501
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,11.36,995.31,133.18,5.95,0.32,1140.62,3.98,4.24,11.03,0.53,216.92,15.27,12.37
2001,11.51,977.90,156.31,4.00,0.18,2027.77,-1.35,-1.62,-10.43,-0.21,28.70,-1.45,12.25
2002,10.66,917.81,274.72,11.54,0.22,1659.09,-3.16,-3.57,-22.17,-0.43,5.03,0.51,11.80
2003,2.50,8350.78,3181.45,14.26,0.30,1216.66,1.41,1.51,7.68,0.17,3210.79,32.34,11.35
2004,4.03,2753.95,1036.25,7.85,0.16,2281.25,0.32,0.32,3.28,0.04,-130.60,-5.20,11.22
2005,10.32,871.57,199.29,10.30,0.08,4562.50,0.72,0.77,11.41,0.09,-86.28,-8.50,11.29
2006,14.49,538.75,122.58,44.63,0.22,1659.09,5.25,6.00,27.93,0.72,4.73,0.70,12.86
2007,25.61,313.11,67.32,9.90,0.32,1140.62,3.41,4.27,13.98,0.54,-31.31,-16.04,12.33
2008,26.50,299.54,34.89,5.50,0.15,2433.33,1.38,1.87,10.60,0.22,25.89,4.39,11.13
2009,15.69,519.02,102.73,43.38,0.24,1520.83,2.30,2.91,11.73,0.34,70.84,12.13,12.21
2010,23.52,348.72,54.96,36.15,0.16,2281.25,3.96,4.94,25.37,0.61,-20.99,-10.00,12.38
2011,37.77,205.31,20.70,53.91,0.17,2147.05,10.08,14.72,43.43,1.87,-2.91,5.21,13.08
2012,46.89,189.97,26.80,42.86,0.21,1738.09,4.45,7.75,21.91,1.02,8.67,-1.06,13.19
2013,51.57,177.42,40.58,33.66,0.21,1738.09,3.79,6.70,19.46,0.96,16.45,4.77,14.16
2014,55.03,185.67,29.02,47.19,0.19,1921.05,5.65,11.43,29.00,1.78,-13.95,-19.31,14.97
2015,57.92,172.74,26.52,50.17,0.19,1921.05,3.94,8.47,22.00,1.40,4.01,-2.77,15.25
2016,57.46,275.12,36.83,91.32,0.44,829.54,5.15,11.44,15.18,2.06,49.82,21.74,19.82
2017,56.80,267.76,36.39,47.94,0.33,1106.06,2.65,5.31,10.12,1.25,7.55,-2.78,19.64
