松普,	5488
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,31.34,193.80,176.95,2.74,28.89,12.63,18.25,28.44,16.50,4.07,31.23,13.94,16.32
2001,12.97,550.09,514.69,3.21,34.11,10.70,18.95,21.07,18.93,4.33,0.00,0.00,19.21
2002,23.69,204.67,195.39,3.50,47.52,7.68,18.68,22.54,20.45,3.62,-11.36,-9.63,17.64
2003,25.45,197.74,184.55,2.31,38.44,9.49,-1.93,-2.77,-2.88,-0.42,-11.59,-6.31,14.75
2004,24.18,211.75,195.99,2.55,39.97,9.13,1.35,1.47,1.23,0.22,-12.80,-6.35,14.47
2005,22.95,212.48,195.28,2.16,20.35,17.93,4.98,6.18,7.96,0.91,-12.95,-5.98,15.30
2006,20.24,218.68,202.55,4.02,31.48,11.59,17.72,22.22,18.16,3.60,-29.15,8.76,17.95
2007,24.80,142.45,130.32,3.32,30.50,11.96,5.42,6.67,6.22,1.15,17.28,-0.44,17.43
2008,20.88,132.60,120.46,2.78,20.28,17.99,-3.71,-5.31,-8.51,-0.88,70.34,10.14,16.09
2009,19.44,108.49,85.58,2.93,12.59,28.99,3.79,4.54,12.67,0.74,-3.29,-3.04,16.27
2010,21.03,73.76,58.08,2.64,5.59,65.29,-2.68,-3.63,-17.57,-0.57,60.23,9.16,14.95
2011,21.97,56.71,41.35,6.71,2.58,141.47,-4.81,-6.47,-50.52,-0.96,14.73,2.82,14.66
2012,27.26,73.12,57.41,3.33,4.32,84.49,-7.09,-9.74,-66.09,-1.34,7.28,1.11,12.87
2013,40.31,210.19,162.78,3.50,5.32,68.60,-6.18,-10.44,-5.94,-1.30,-32.83,-9.38,12.15
2014,38.90,235.66,185.41,3.07,5.20,70.19,-3.43,-6.30,-3.28,-0.76,7.44,1.86,11.89
2015,35.78,239.88,202.44,3.19,5.51,66.24,-1.11,-2.54,-1.39,-0.29,52.94,12.47,11.34
2016,35.21,254.43,187.00,3.22,5.17,70.59,4.70,6.61,4.03,0.73,24.63,5.58,10.88
2017,36.48,238.24,173.20,3.34,5.15,70.87,-0.37,-1.31,-0.75,-0.14,-3.52,-1.30,10.51
2018,29.02,343.41,292.75,3.50,4.64,78.66,11.63,16.53,10.96,1.84,51.66,10.03,11.74
