尚茂,	8291
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2008,42.47,216.96,150.06,2.77,3.59,101.67,0.56,-1.19,-0.82,-0.12,37.65,9.68,10.18
2009,38.49,220.37,159.57,2.91,3.83,95.30,-0.86,-2.18,-1.64,-0.22,40.77,9.92,9.97
2010,32.56,303.28,211.02,3.99,5.87,62.18,6.07,9.02,4.40,0.94,45.90,8.00,10.90
2011,26.69,406.62,272.90,3.36,4.16,87.74,0.37,0.32,0.23,0.04,39.65,1.60,10.21
2012,33.05,285.32,165.43,3.26,2.93,124.57,-10.58,-15.28,-15.36,-1.45,4.15,0.62,8.76
2013,42.24,184.38,131.88,3.36,3.25,112.30,-9.97,-16.66,-15.77,-1.35,-18.74,-4.23,7.41
2014,42.11,160.56,113.99,3.25,3.70,98.64,-9.08,-16.36,-14.59,-1.12,21.06,4.62,6.31
2015,49.37,140.24,99.89,3.40,3.84,95.05,-10.13,-19.30,-15.32,-1.11,-13.38,-3.70,5.17
2016,55.48,146.12,111.74,3.22,4.58,79.69,-4.85,-10.91,-6.36,-0.53,-2.68,-0.76,4.60
2017,55.48,166.74,116.81,3.41,5.13,71.15,-1.32,-3.77,-1.69,-0.17,-11.96,-2.93,4.42
2018,58.73,163.00,114.92,3.05,3.87,94.31,-8.56,-20.96,-11.43,-0.84,-5.47,-1.23,3.62
