華新,	1605
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,24.71,144.00,110.45,8.62,6.00,60.83,-1.71,-3.87,-12.69,-0.61,43.17,3.11,14.82
2002,21.67,163.22,117.18,10.54,7.79,46.85,2.39,1.92,5.25,0.31,29.61,2.11,15.00
2003,28.65,135.11,105.87,11.65,6.54,55.81,1.26,0.59,1.39,0.10,5.53,1.05,15.75
2004,17.06,314.32,208.99,18.73,7.37,49.52,11.37,14.37,21.29,2.63,78.30,5.03,19.03
2005,20.92,156.24,78.88,20.39,6.63,55.05,2.78,2.80,3.90,0.47,12.03,0.00,16.52
2006,22.70,300.63,198.11,25.93,7.71,47.34,11.82,14.55,13.40,2.76,37.43,3.62,19.92
2007,26.94,137.12,74.76,28.74,8.38,43.55,2.69,2.57,2.06,0.51,0.00,0.00,19.81
2008,29.15,67.10,34.66,35.66,9.07,40.24,-5.03,-8.60,-6.87,-1.57,18.40,4.13,16.72
2009,28.67,195.53,55.34,27.61,7.33,49.79,2.22,2.66,2.34,0.47,50.05,4.33,18.38
2010,29.30,134.21,34.99,29.71,6.66,54.80,5.98,7.90,6.07,1.55,5.75,1.03,18.50
2011,29.68,63.71,21.99,27.82,6.40,57.03,-4.31,-6.68,-5.75,-1.20,30.29,7.85,17.57
2012,28.40,96.55,34.29,24.25,8.39,43.50,-3.56,-5.53,-4.80,-0.94,30.10,4.03,16.65
2013,45.15,147.41,83.21,8.87,6.88,53.05,-1.66,-3.91,-1.63,-0.77,17.24,7.51,16.77
2014,39.85,261.06,136.12,9.74,7.06,51.69,2.75,3.97,1.55,0.64,2.84,0.59,17.91
2015,39.27,299.78,160.67,9.48,6.30,57.93,1.89,2.67,1.15,0.45,23.48,4.13,17.59
2016,42.82,171.06,76.01,9.83,5.38,67.84,4.65,7.51,3.37,1.33,22.98,7.69,19.05
2017,44.50,183.87,80.75,11.75,5.24,69.65,5.77,9.73,3.98,1.97,22.23,5.32,21.20
2018,40.24,182.68,94.86,12.56,5.99,60.93,9.47,15.78,6.26,3.53,9.39,0.00,23.25
