萬潤,	6187
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,29.69,265.56,190.86,6.30,5.10,71.56,42.96,68.62,23.59,11.47,39.27,16.24,17.49
2001,13.47,569.02,433.72,2.99,2.23,163.67,15.03,19.15,19.78,2.38,74.49,11.08,13.59
2002,26.17,291.60,185.16,5.28,6.08,60.03,20.99,26.34,13.30,3.23,NA,NA,13.88
2003,38.29,299.02,202.06,3.88,4.37,83.52,13.25,19.47,11.13,2.61,15.78,2.68,14.44
2004,42.28,473.62,359.87,3.73,4.18,87.32,11.04,18.31,10.82,2.46,11.72,NA,14.79
2005,38.79,361.64,293.64,2.17,2.82,129.43,6.80,11.26,11.73,1.51,81.43,15.66,13.92
2006,34.78,526.82,454.51,2.20,3.28,111.28,5.25,8.15,9.00,1.14,36.30,0.21,14.23
2007,25.19,287.89,234.24,2.34,5.04,72.42,9.88,14.02,13.44,2.11,12.04,0.00,15.77
2008,25.28,282.33,245.62,2.52,6.12,59.64,14.81,19.60,18.14,3.19,75.05,16.27,17.82
2009,18.84,366.45,323.79,1.31,3.67,99.45,7.86,10.01,17.73,1.77,2.41,NA,18.00
2010,23.33,343.27,288.35,1.92,5.89,61.96,13.95,17.70,18.39,3.41,17.05,NA,20.32
2011,53.90,196.95,170.91,1.31,3.53,103.39,-10.51,-18.49,-29.83,-3.52,54.32,13.33,17.90
2012,30.84,179.74,158.11,1.50,3.48,104.88,-5.38,-10.32,-18.71,-1.69,-51.46,0.00,15.03
2013,19.60,419.51,350.95,2.11,3.45,105.79,7.00,9.64,10.94,1.52,-16.53,0.00,16.66
2014,27.18,299.47,239.07,2.40,3.61,101.10,11.01,14.42,13.29,2.50,42.42,7.96,18.12
2015,21.49,359.86,291.40,2.61,2.91,125.42,10.91,14.38,15.16,2.76,52.32,7.16,20.16
2016,27.67,276.94,222.39,4.32,3.54,103.10,15.21,20.16,16.90,4.21,108.87,29.32,21.63
2017,26.57,298.54,243.97,3.23,2.80,130.35,12.03,16.46,16.24,3.60,27.38,0.00,22.10
2018,25.82,312.61,269.03,2.78,3.45,105.79,12.44,16.85,16.33,3.74,55.18,3.48,22.43
