厚生,	2107
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,49.06,150.99,105.78,7.82,2.18,167.43,-1.01,-3.82,-9.47,-0.40,-11.25,-2.35,9.72
2001,45.52,180.34,143.87,7.23,1.96,186.22,-0.52,-2.88,-8.61,-0.30,-1.90,-0.40,10.92
2002,31.44,198.96,101.07,8.18,1.99,183.41,4.07,5.77,20.28,0.71,7.21,2.16,13.67
2003,32.74,133.45,106.23,6.93,1.81,201.65,1.77,2.03,10.69,0.28,0.17,0.05,14.04
2004,37.78,683.11,556.80,7.07,1.82,200.54,1.22,1.30,7.20,0.21,36.95,1.79,14.23
2005,26.42,388.50,313.35,7.03,1.84,198.36,-2.02,-3.33,-17.24,-0.42,-0.43,-1.88,13.62
2006,15.14,525.50,471.53,7.13,2.10,173.80,2.60,3.14,17.30,0.41,-16.91,-1.90,14.40
2007,22.44,266.07,240.33,14.03,2.40,152.08,2.79,3.40,11.77,0.48,50.05,9.21,14.05
2008,27.51,244.72,225.53,19.01,2.47,147.77,9.45,12.58,31.42,1.77,-12.54,-6.12,14.32
2009,36.25,213.85,203.30,21.41,2.37,154.00,9.63,14.20,33.36,2.22,-24.34,-13.40,17.01
2010,42.74,226.46,213.37,25.86,3.23,113.00,11.51,18.99,39.38,3.43,-13.27,-9.74,19.13
2011,15.77,399.81,363.26,17.87,2.90,125.86,8.96,13.14,33.33,2.43,404.91,40.56,17.92
2012,19.25,340.35,319.63,16.20,2.75,132.72,11.98,14.48,39.35,2.71,-31.42,-12.36,19.49
2013,16.59,455.77,209.65,19.85,0.36,1013.88,15.74,19.20,46.76,3.87,156.80,16.06,21.51
2014,8.48,1003.03,592.30,24.32,0.44,829.54,24.27,27.67,58.96,6.57,326.09,14.74,26.02
2015,20.91,365.63,169.97,9.71,0.26,1403.84,5.53,6.34,34.48,1.60,-36.86,-18.09,24.42
2016,22.30,339.30,149.57,7.46,0.21,1738.09,2.29,2.83,19.15,0.71,8.31,-1.31,26.20
2017,27.14,278.04,131.42,7.82,0.22,1659.09,1.39,1.72,10.96,0.47,11.65,1.69,28.53
