技嘉,	2376
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,28.50,252.53,182.90,8.26,7.73,47.21,20.23,28.02,10.61,7.97,38.62,12.93,35.79
2001,35.06,385.50,307.22,8.11,6.50,56.15,16.52,24.13,12.29,7.01,100.56,17.89,34.17
2002,35.91,209.05,180.78,8.65,8.25,44.24,11.38,17.45,9.59,5.25,53.24,18.43,31.60
2003,28.40,256.89,190.53,7.91,7.74,47.15,12.95,18.76,10.12,5.81,22.30,0.84,32.58
2004,30.71,206.77,130.92,7.90,6.15,59.34,6.14,8.66,4.24,2.60,16.43,NA,29.41
2005,42.80,164.00,79.83,8.10,4.38,83.33,4.82,7.39,3.02,2.03,NA,NA,27.60
2006,31.45,201.67,146.45,8.73,5.16,70.73,0.86,1.05,0.45,0.29,26.21,0.79,27.75
2007,27.61,169.14,125.04,6.73,7.24,50.41,5.57,6.95,5.09,1.98,0.00,0.00,29.55
2008,26.94,248.99,153.62,8.64,5.36,68.09,4.29,5.92,2.49,1.76,36.82,8.87,29.98
2009,33.35,214.14,128.79,11.27,4.80,76.04,7.19,10.34,4.64,3.24,17.41,4.96,32.33
2010,32.37,205.25,116.40,10.12,5.01,72.85,6.92,10.30,4.27,3.29,51.37,14.61,32.09
2011,28.26,227.70,147.13,8.59,5.01,72.85,5.32,7.64,3.68,2.46,56.45,12.78,32.60
2012,30.67,214.19,130.61,9.50,5.27,69.25,5.30,7.52,3.68,2.48,13.43,-0.21,32.89
2013,37.57,214.48,123.59,9.82,5.29,68.99,7.26,11.20,4.62,3.77,14.22,2.09,34.85
2014,32.99,251.95,161.03,9.45,5.23,69.78,7.02,10.80,4.39,3.82,26.72,3.55,35.87
2015,32.15,274.81,176.00,8.99,4.87,74.94,5.74,8.51,3.78,3.05,34.55,6.58,35.83
2016,36.59,244.69,167.91,9.86,4.81,75.88,6.84,10.11,4.38,3.64,33.22,9.50,36.26
2017,37.54,240.46,177.65,9.90,5.45,66.97,7.44,11.88,4.65,4.41,27.92,7.86,37.90
