台光電,	2383
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,35.02,162.63,100.87,3.80,4.24,86.08,8.21,11.25,10.02,1.42,12.64,3.84,13.71
2001,25.12,209.55,129.64,3.15,2.97,122.89,-1.98,-3.87,-5.01,-0.45,68.15,11.93,11.65
2002,22.60,230.29,158.69,3.39,3.52,103.69,-4.35,-6.25,-8.94,-0.70,10.24,1.68,10.84
2003,31.66,200.18,156.53,2.69,4.45,82.02,-6.99,-10.07,-12.15,-1.04,13.43,3.36,9.74
2004,36.76,211.14,157.46,2.87,4.41,82.76,8.75,13.10,12.89,1.36,10.16,2.54,10.95
2005,50.32,133.69,95.86,3.64,5.31,68.73,2.82,4.94,3.89,0.53,29.89,9.82,11.04
2006,45.86,150.80,114.61,3.58,7.00,52.14,8.49,15.37,10.28,1.78,10.58,3.22,12.61
2007,44.50,113.76,88.92,3.20,7.75,47.09,7.26,12.34,9.53,1.52,19.84,5.70,12.99
2008,39.87,141.28,118.99,3.07,9.88,36.94,2.91,3.98,3.65,0.49,5.82,0.28,12.69
2009,35.52,159.95,138.46,3.32,11.15,32.73,13.12,20.50,20.73,2.80,36.23,6.50,14.82
2010,36.88,165.31,136.58,3.52,9.64,37.86,17.60,27.31,27.04,4.30,30.07,4.33,17.35
2011,31.30,128.43,106.53,3.39,9.17,39.80,10.82,16.06,18.08,2.87,23.25,-1.22,18.85
2012,33.89,126.60,100.36,3.24,8.51,42.89,12.94,18.87,22.43,3.73,17.20,-1.66,20.41
2013,52.60,137.55,113.21,3.04,8.50,42.94,6.24,12.70,4.97,2.69,18.83,5.90,22.05
2014,51.06,143.33,119.52,3.01,8.75,41.71,10.11,20.44,8.16,4.91,25.48,10.43,25.84
2015,45.27,199.77,171.33,3.02,8.45,43.19,14.08,26.78,11.46,7.55,56.78,16.94,30.49
2016,45.34,195.01,166.38,3.03,8.23,44.34,15.14,27.46,12.57,8.70,35.89,7.20,32.93
2017,42.87,222.84,186.10,3.09,7.57,48.21,14.11,24.96,11.84,8.74,44.05,8.06,37.14
