千如,	3236
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2002,33.51,187.65,142.66,3.55,2.59,140.92,3.04,3.78,4.46,0.51,17.98,1.44,13.53
2003,34.11,204.25,160.50,3.51,3.67,99.45,6.22,9.01,8.94,1.19,19.84,5.53,13.58
2004,29.76,208.73,124.56,3.90,3.64,100.27,6.76,9.59,7.28,1.31,0.00,0.00,13.23
2005,29.50,265.45,236.57,3.00,5.04,72.42,1.76,2.14,1.69,0.27,11.27,0.00,12.60
2006,25.71,220.81,201.96,3.53,20.23,18.04,7.13,9.47,6.33,1.24,58.69,15.36,13.63
2007,8.52,645.65,606.53,4.24,26.58,13.73,7.97,9.43,7.20,1.31,196.17,13.05,14.41
2008,14.93,364.59,318.61,5.40,30.18,12.09,-0.43,-0.54,-0.39,-0.07,-1.69,-14.39,13.11
2009,9.02,549.69,516.55,5.34,29.04,12.56,2.38,2.61,2.05,0.36,195.81,17.11,14.50
2010,22.52,189.98,168.15,6.84,38.04,9.59,7.76,9.22,5.25,1.38,6.63,0.56,15.49
2011,35.68,212.65,194.10,6.22,28.09,12.99,2.07,2.70,1.70,0.39,28.56,4.07,14.13
2012,36.95,155.86,147.49,6.32,43.79,8.33,0.90,0.88,0.49,0.11,-1.42,-0.72,12.65
2013,42.37,187.28,122.54,4.84,4.71,77.49,0.66,0.58,0.30,0.03,28.75,8.86,12.75
2014,44.78,194.90,124.82,6.03,4.46,81.83,4.73,7.95,3.73,1.15,27.12,8.88,13.92
2015,44.72,198.44,138.53,6.01,4.59,79.52,4.94,8.46,3.78,1.11,35.23,11.31,13.06
2016,45.16,200.56,151.70,5.97,5.30,68.86,8.96,15.87,6.76,2.04,46.31,15.66,13.86
2017,48.15,207.67,158.07,6.16,5.84,62.50,9.98,18.38,7.90,2.66,26.65,7.37,16.29
