翔耀,	2438
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,50.82,191.62,168.31,3.98,17.98,20.30,2.41,1.12,0.73,0.20,49.45,18.05,17.19
2001,52.09,175.13,149.66,4.42,12.40,29.43,-1.53,-6.44,-3.75,-0.98,16.55,5.86,14.95
2002,36.07,121.68,92.84,3.90,11.90,30.67,-4.03,-10.20,-6.54,-1.55,-15.79,-7.28,11.38
2003,46.29,114.62,96.61,4.59,16.98,21.49,2.84,2.80,1.29,0.34,2.11,1.37,11.53
2004,45.36,216.47,173.15,4.57,15.35,23.77,2.98,3.67,1.42,0.45,1.34,0.36,12.13
2005,49.70,187.45,145.28,4.69,13.84,26.37,5.34,7.89,2.82,1.00,27.35,7.61,13.43
2006,49.12,90.41,67.69,4.62,12.79,28.53,2.03,3.02,1.18,0.42,62.65,48.27,14.55
2007,45.92,80.57,64.94,4.90,13.42,27.19,2.49,3.26,1.46,0.46,-41.49,-31.21,14.07
2008,50.01,39.14,37.42,3.54,10.55,34.59,-42.44,-82.81,-64.77,-8.03,76.09,37.57,5.48
2009,77.18,5.59,4.79,0.10,1.23,296.74,-45.47,-111.98,-5015.05,-3.70,3.92,1.89,1.12
2010,69.75,9.06,4.66,2.14,2.82,129.43,-2.84,-15.90,-45.82,-0.63,0.00,0.00,3.78
2011,64.68,93.33,90.87,2.68,3.46,105.49,-3.17,-14.22,-52.99,-0.48,0.00,0.00,3.36
2012,23.78,62.85,22.57,1.32,1.21,301.65,-25.17,-58.29,-764.20,-3.81,0.00,0.00,4.46
2013,25.34,65.64,32.84,5.68,0.98,372.44,-4.53,-6.41,-40.54,-0.27,0.00,0.00,4.13
2014,33.59,120.00,106.55,4.50,5.25,69.52,8.41,11.99,14.59,0.04,23.05,4.45,5.49
2015,36.59,129.60,118.14,3.45,8.89,41.05,8.98,13.05,14.38,0.07,48.61,10.35,5.57
2016,23.01,264.32,237.64,2.19,6.66,54.80,3.58,4.53,8.04,-0.08,52.09,5.76,6.87
2017,20.24,303.54,278.77,2.92,6.76,53.99,-1.40,-2.11,-3.55,-0.81,108.39,9.84,6.06
