皇昌,	2543
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,72.28,104.03,47.54,5.93,0.44,829.54,5.72,8.74,2.85,0.99,2.33,3.71,11.76
2001,72.12,107.70,61.47,5.34,0.36,1013.88,4.00,4.73,1.74,0.56,34.67,50.85,11.76
2002,70.95,102.62,66.26,7.97,0.43,848.83,2.71,2.68,0.67,0.31,27.63,34.99,11.54
2003,68.72,113.87,62.17,9.27,0.32,1140.62,4.77,9.31,2.51,1.12,NA,NA,12.44
2004,69.33,138.57,67.45,9.38,0.41,890.24,4.58,9.24,2.42,1.07,NA,NA,11.91
2005,75.48,121.41,62.39,5.40,0.55,663.63,4.19,9.93,2.57,1.14,NA,NA,12.03
2006,74.25,121.18,40.15,7.27,0.51,715.68,4.35,11.19,2.42,1.35,16.26,25.06,12.16
2007,72.10,118.31,49.57,9.05,0.37,986.48,2.94,5.85,1.33,0.67,12.69,22.48,11.70
2008,62.55,130.95,91.36,4.92,0.27,1351.85,2.30,3.59,0.94,0.40,28.25,32.39,11.50
2009,60.88,139.24,121.96,2.03,0.16,2281.25,-7.12,-3.93,-9.29,-2.08,0.30,0.29,9.42
2010,66.41,120.95,103.05,2.87,0.24,1520.83,-5.19,-15.38,-5.25,-1.35,-3.68,-4.36,8.08
2011,62.96,132.73,104.09,3.45,0.21,1738.09,2.20,5.07,1.92,0.42,19.28,19.76,8.50
2012,68.68,131.22,119.35,3.98,0.17,2147.05,1.14,1.57,0.76,0.13,58.85,73.56,8.63
2013,59.58,154.14,148.35,4.70,0.18,2027.77,5.65,14.22,6.89,1.47,-35.58,-28.57,9.61
2014,50.51,179.59,176.61,4.91,718.37,0.50,6.64,13.64,5.59,1.31,-40.12,-25.68,10.15
2015,52.19,173.15,111.83,4.43,3.61,101.10,2.82,5.07,2.49,0.49,-10.69,-7.59,10.61
2016,47.85,189.69,118.25,4.15,2.75,132.72,2.21,3.92,2.31,0.47,27.04,13.89,10.76
2017,45.26,197.30,110.15,4.78,2.39,152.71,0.30,0.13,0.09,0.04,6.92,1.85,10.49
