弘塑,	3131
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2008,35.20,254.58,243.67,3.58,1.27,287.40,14.69,23.80,15.42,2.90,86.71,41.66,13.68
2009,48.79,188.35,130.99,8.71,3.58,101.95,11.66,20.41,13.41,2.83,23.82,4.27,14.06
2010,62.83,141.30,82.98,25.59,1.66,219.87,22.35,58.83,20.55,10.65,54.58,72.16,22.17
2011,56.27,157.25,104.18,27.25,1.77,206.21,15.40,37.93,17.47,8.82,35.08,11.72,26.18
2012,65.08,132.70,81.17,19.12,1.96,186.22,16.56,43.11,17.46,12.45,29.54,28.79,31.61
2013,42.61,158.73,118.69,11.08,2.46,148.37,22.14,46.55,21.92,20.30,39.13,10.35,58.93
2014,45.02,154.07,114.52,6.77,2.04,178.92,11.40,20.21,18.24,11.90,45.37,14.78,58.82
2015,48.03,170.94,125.15,7.86,1.98,184.34,13.71,25.50,20.27,16.41,28.03,9.49,69.87
2016,52.02,156.80,105.49,6.28,1.71,213.45,10.72,21.27,18.14,15.90,23.75,3.62,79.68
2017,44.68,172.67,128.25,6.69,1.59,229.55,9.21,17.52,17.73,15.22,31.44,5.91,94.08
2018,48.98,148.98,95.81,4.96,1.15,317.39,6.89,12.75,18.72,11.26,11.10,-2.85,82.48
