錸德,	2349
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,29.81,151.77,127.59,3.13,5.74,63.58,13.41,17.14,37.66,7.35,13.61,2.82,48.61
2001,38.51,192.79,170.81,2.29,4.79,76.20,4.27,4.56,12.17,1.71,23.28,3.63,38.19
2002,40.59,202.39,186.90,2.02,5.53,66.00,-2.31,-6.23,-19.77,-1.85,10.41,1.49,27.76
2003,36.61,167.60,155.05,2.95,7.94,45.96,2.27,2.20,5.24,0.64,92.28,14.64,28.67
2004,35.04,143.06,118.22,2.94,6.21,58.77,-7.49,-12.09,-33.48,-3.20,55.34,7.21,24.32
2005,35.97,115.90,89.06,4.62,5.30,68.86,-2.61,-4.75,-10.26,-1.12,23.62,4.71,22.73
2006,36.68,114.47,88.51,5.13,5.85,62.39,-16.84,-28.10,-49.83,-5.76,3.95,0.74,17.11
2007,31.20,112.00,80.87,4.34,4.36,83.71,1.08,0.07,0.14,0.01,23.48,4.38,17.04
2008,31.90,114.92,81.81,3.83,3.79,96.30,-10.63,-17.19,-47.14,-2.68,9.30,1.15,14.09
2009,32.06,109.82,84.16,5.10,5.04,72.42,-6.60,-11.33,-24.76,-1.54,25.97,3.68,12.17
2010,34.55,83.62,53.22,6.70,5.45,66.97,-2.33,-4.36,-7.91,-0.51,15.34,2.85,11.18
2011,34.21,88.09,61.15,5.60,4.86,75.10,-4.86,-8.11,-15.14,-0.87,5.58,0.88,10.28
2012,32.29,108.63,65.82,5.89,4.25,85.88,-5.40,-8.82,-17.02,-0.86,20.54,2.62,9.36
2013,34.92,165.72,105.82,5.61,2.97,122.89,-7.54,-12.73,-23.56,-1.22,12.99,1.05,8.07
2014,37.28,110.88,66.11,4.85,3.06,119.28,-9.23,-15.40,-30.25,-1.29,0.00,0.00,6.86
2015,34.68,162.37,108.73,4.45,3.00,121.66,-6.13,-10.57,-20.33,-0.84,23.35,1.74,6.08
2016,35.29,174.74,125.07,4.73,3.24,112.65,-8.55,-13.98,-25.01,-1.28,24.08,2.51,7.54
2017,34.32,93.50,53.79,4.62,3.55,102.81,-13.33,-20.67,-46.54,-1.40,0.00,0.00,5.99
