新普,	6121
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,42.85,191.72,150.51,5.61,6.79,53.75,10.18,18.83,6.77,3.52,0.00,0.00,22.49
2001,42.28,178.72,138.54,6.07,7.74,47.15,14.92,25.31,9.80,5.35,33.12,23.12,23.77
2003,58.41,181.40,154.54,4.68,14.18,25.74,13.68,31.62,6.35,7.43,NA,NA,27.13
2004,43.54,188.54,118.75,5.09,9.97,36.60,17.42,34.16,7.88,8.59,NA,NA,29.09
2005,39.62,233.82,150.78,5.95,6.26,58.30,19.09,32.20,9.16,9.05,10.94,NA,31.75
2006,38.68,232.02,169.17,5.28,6.92,52.74,18.01,29.52,8.52,9.82,15.28,NA,37.34
2007,37.84,248.27,191.47,5.12,7.90,46.20,18.09,29.26,8.97,11.66,23.53,4.55,45.56
2008,41.84,209.92,145.53,5.54,7.31,49.93,15.32,25.56,7.64,11.28,20.84,4.22,47.77
2009,40.98,209.54,147.63,5.31,6.16,59.25,13.45,23.18,7.18,10.67,44.31,18.14,49.52
2010,42.79,196.02,142.75,5.10,6.18,59.06,15.60,26.89,8.67,13.06,32.58,13.07,52.17
2011,39.74,209.60,139.67,5.58,6.49,56.24,14.83,25.21,7.62,13.16,10.44,-2.20,56.97
2012,43.18,191.68,142.06,5.17,7.41,49.25,11.60,19.81,5.61,10.71,13.41,0.17,56.36
2013,53.32,158.49,127.76,3.68,6.92,52.74,8.65,17.89,5.91,10.50,26.87,16.42,61.10
2014,55.27,157.63,124.27,3.81,6.67,54.72,8.12,17.42,5.71,10.98,30.30,22.91,66.03
2015,51.16,164.51,122.87,4.82,6.25,58.40,7.31,15.34,5.00,10.10,25.27,13.96,68.64
2016,51.94,163.39,133.85,4.80,6.28,58.12,6.41,13.14,4.82,9.09,22.43,11.74,68.95
2017,53.53,160.80,118.14,4.51,6.24,58.49,6.02,12.51,4.54,10.18,2.08,-5.19,112.41
2018,53.45,156.14,97.84,5.04,4.73,77.16,7.16,15.21,5.14,17.35,8.56,0.04,119.12
