台耀,	4746
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2009,21.26,251.13,151.73,4.22,3.30,110.60,13.84,19.08,11.90,3.85,126.45,18.59,22.21
2010,41.34,146.99,87.49,4.79,4.19,87.11,12.29,18.10,9.84,4.08,12.00,-5.14,22.87
2011,39.55,124.32,70.26,3.81,3.38,107.98,8.53,14.12,8.80,3.49,0.00,-9.20,28.03
2012,58.47,121.56,69.02,3.51,2.91,125.42,0.21,0.28,0.20,0.07,14.54,-1.00,24.97
2013,49.60,111.43,69.82,3.00,2.58,141.47,-0.84,-3.32,-2.81,-0.97,1.82,1.03,29.93
2014,46.66,145.40,76.46,3.38,1.80,202.77,5.30,9.46,10.52,3.11,19.09,5.82,35.96
2015,46.37,135.41,72.14,3.24,1.37,266.42,5.10,8.69,10.87,3.32,13.48,1.62,39.58
2016,39.07,116.13,64.37,3.56,1.46,250.00,7.71,12.78,15.16,5.50,57.47,16.12,46.25
2017,43.37,108.59,64.51,2.97,1.23,296.74,3.65,5.82,9.40,2.62,17.32,6.34,43.21
2018,47.76,238.40,131.30,3.18,1.15,317.39,1.75,2.88,4.64,1.85,0.00,0.00,44.51
