全銓,	8913
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,73.99,73.34,73.29,NA,NA,NA,0.05,-18.77,-37.64,-1.80,6.21,7.09,7.38
2001,80.65,73.83,73.79,NA,NA,NA,-3.82,-32.55,-63.57,-2.93,0.02,0.04,5.31
2002,79.13,93.44,93.41,NA,NA,NA,-0.46,-18.09,-38.49,-1.37,9.33,33.48,4.43
2003,75.98,126.74,125.54,NA,NA,NA,-1.19,-16.38,-69.94,-1.10,-0.41,-1.21,3.76
2004,92.51,143.43,143.10,NA,NA,NA,-20.65,-129.92,-577.35,-4.17,55.27,98.93,0.81
2005,2.21,3922.02,3921.79,NA,NA,NA,3.05,8.24,18.94,1.29,414.60,9.38,8.59
2006,10.32,695.81,695.81,NA,NA,NA,4.37,4.40,123.93,0.38,-74.91,-5.61,8.44
2007,36.42,304.06,304.06,NA,NA,NA,5.72,6.68,136.13,0.58,32.24,3.56,8.89
2008,45.03,245.62,245.62,NA,NA,NA,9.31,14.07,293.54,1.33,-17.19,-2.72,10.05
2009,82.94,523.53,522.32,NA,NA,NA,3.01,3.90,18.20,0.40,38.49,0.57,10.60
2010,43.86,524.80,523.62,NA,NA,NA,19.17,56.90,757.16,7.48,49.95,0.25,17.54
2011,53.22,87.97,85.28,NA,NA,NA,2.27,3.19,52.25,0.49,-10.47,-5.71,14.80
2012,55.37,279.26,277.74,NA,NA,NA,2.96,4.69,70.03,0.71,-18.53,-1.55,15.34
2013,59.63,171.23,170.72,NA,NA,NA,1.85,2.22,29.37,0.34,16.27,0.25,15.28
2014,59.43,287.29,285.62,NA,NA,NA,2.11,2.73,31.06,0.37,66.61,-0.94,13.25
2015,61.16,109.55,108.74,NA,NA,NA,2.39,3.35,33.65,0.45,41.49,1.93,13.33
2016,57.86,165.27,165.12,NA,NA,NA,9.61,21.54,215.14,3.19,12.49,6.00,17.21
2017,8.99,719.52,716.34,NA,NA,NA,71.99,116.26,4023.02,36.95,2471.71,165.72,147.15
2018,5.78,891.73,886.16,NA,NA,NA,0.42,0.45,23.15,0.06,NA,-16.28,11.96
