葡萄王,	1707
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,25.24,575.23,480.62,3.11,2.51,145.41,-4.95,-6.53,-9.81,-0.70,8.32,0.55,10.73
2001,25.84,351.09,334.24,2.80,2.87,127.17,0.90,0.67,0.94,0.07,24.19,1.87,10.80
2002,30.29,299.28,238.59,2.49,3.24,112.65,2.00,2.37,3.16,0.26,31.50,3.01,11.10
2003,26.52,790.02,550.79,2.68,3.12,116.98,1.61,1.94,2.91,0.22,180.23,6.51,11.34
2004,25.27,712.46,576.29,3.84,2.26,161.50,4.05,5.31,8.07,0.62,46.54,1.88,12.07
2005,27.74,549.11,436.15,4.19,2.03,179.80,5.68,7.60,11.37,0.92,248.36,12.29,12.29
2006,24.16,517.29,415.87,4.79,2.13,171.36,6.88,9.23,13.18,1.16,245.57,10.16,12.74
2007,25.83,460.28,387.67,6.01,2.25,162.22,8.10,10.71,14.20,1.39,89.82,2.78,13.20
2008,26.26,436.16,357.52,8.15,2.40,152.08,7.20,9.67,10.88,1.26,175.70,6.60,12.93
2009,28.09,256.09,218.19,9.51,2.59,140.92,15.37,20.95,20.18,2.91,107.81,8.45,14.88
2010,15.74,240.56,184.44,10.64,2.68,136.19,16.72,21.31,19.96,3.28,154.27,10.21,15.94
2011,15.26,251.77,192.43,13.06,2.53,144.26,18.65,22.01,19.70,3.63,170.39,4.93,17.08
2012,13.95,285.47,215.43,15.15,2.69,135.68,22.76,26.57,21.45,4.75,224.29,6.62,18.69
2013,30.42,150.19,129.68,48.27,2.51,145.41,27.79,39.77,20.90,6.42,129.33,19.12,21.28
2014,30.77,134.36,114.91,65.81,2.38,153.36,27.74,39.97,22.07,7.24,116.29,15.28,23.58
2015,51.01,148.22,126.81,71.83,2.29,159.38,22.40,38.98,21.34,8.07,73.07,2.62,26.69
2016,39.44,120.11,101.20,59.69,2.93,124.57,21.07,37.73,20.54,9.82,113.34,19.78,35.56
2017,36.03,100.38,81.59,50.52,3.13,116.61,20.05,31.95,20.61,10.03,86.68,13.81,38.57
2018,34.89,88.47,69.36,54.28,3.37,108.30,18.51,28.51,20.58,9.57,73.93,10.28,42.20
