富驊,	5465
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,39.89,185.76,169.89,4.62,42.63,8.56,8.95,13.03,4.39,2.17,57.20,32.55,17.96
2001,20.84,614.74,571.76,4.58,30.00,12.16,6.71,9.04,4.81,1.42,21.42,2.44,16.31
2002,26.70,368.86,335.43,3.13,19.34,18.87,5.63,7.16,7.29,1.06,34.34,0.65,15.29
2003,36.24,293.00,273.00,3.00,20.05,18.20,1.75,1.91,1.88,0.28,52.50,5.74,13.16
2004,40.67,264.59,257.77,3.85,50.95,7.16,6.82,10.20,5.48,1.48,1.49,0.00,14.77
2005,49.40,261.59,260.06,3.01,158.08,2.30,-0.48,-1.85,-0.91,-0.26,0.00,0.00,13.55
2006,41.73,289.45,289.03,2.61,601.52,0.60,0.95,0.82,0.44,0.11,0.00,0.00,13.63
2007,34.14,97.21,93.79,2.39,1381.73,0.26,-1.39,-3.19,-2.93,-0.43,116.77,48.12,13.07
2008,12.27,174.34,161.53,4.91,1211.43,0.30,-13.88,-19.26,-19.35,-2.30,59.41,7.26,10.77
2009,19.32,222.95,221.29,5.00,1991.80,0.18,-5.06,-6.19,-6.26,-0.42,0.00,0.00,6.12
2010,9.82,403.51,395.37,4.65,2912.59,0.12,0.73,0.77,0.72,0.05,0.00,0.00,5.80
2011,19.70,213.55,211.66,4.90,11070.89,0.03,-0.72,-0.89,-0.83,-0.08,51.64,11.76,9.05
2012,20.23,221.01,219.35,5.11,*****,*****,-0.63,-0.80,-0.66,-0.07,5.38,1.24,8.77
2013,43.77,170.82,131.59,3.61,4.55,80.21,1.74,2.51,1.92,0.23,29.15,13.44,9.35
2014,46.76,174.90,133.51,3.42,5.17,70.59,3.25,5.32,3.65,0.58,12.01,6.06,10.93
2015,41.27,199.55,159.30,3.40,5.38,67.84,1.76,2.66,1.91,0.29,22.17,6.90,11.01
2016,27.84,292.79,255.69,3.60,5.93,61.55,4.02,6.05,5.06,0.70,41.62,8.40,11.04
2017,33.72,206.40,147.36,3.11,5.17,70.59,4.23,6.08,5.60,0.69,6.75,2.18,11.49
2018,55.57,135.90,88.45,3.28,4.69,77.82,1.55,2.98,1.62,0.41,0.00,0.00,13.53
