海韻電,	6203
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,26.47,235.40,160.04,3.32,2.94,124.14,4.61,7.16,6.80,0.74,0.00,0.00,n/a
2001,34.33,222.65,181.26,4.74,4.45,82.02,20.86,30.32,19.13,3.85,49.37,23.21,14.68
2002,24.72,308.42,237.75,3.23,3.54,103.10,16.16,22.94,18.36,3.04,25.68,0.00,n/a
2003,24.03,336.97,252.26,3.06,3.05,119.67,3.24,4.28,3.80,0.51,0.00,0.00,11.65
2004,25.85,354.44,274.77,2.91,2.61,139.84,8.47,11.29,11.94,1.33,72.64,17.45,12.34
2005,28.66,285.91,241.74,3.62,3.74,97.59,15.52,21.32,17.67,2.82,57.52,12.70,14.08
2006,26.52,321.31,309.42,3.13,9.16,39.84,21.73,29.98,20.56,4.52,52.38,2.32,16.06
2007,35.72,242.56,239.44,4.26,58.50,6.23,35.81,52.78,22.97,10.08,107.97,36.48,22.13
2008,37.62,204.56,202.15,3.59,109.13,3.34,18.95,29.88,14.91,5.97,63.73,-13.48,17.73
2009,35.77,220.75,217.78,3.50,128.69,2.83,22.51,35.54,18.68,6.55,45.97,-4.05,19.12
2010,20.72,409.83,401.79,4.55,117.08,3.11,18.19,25.52,12.58,3.92,26.80,0.00,16.00
2011,40.24,184.80,182.25,4.49,143.26,2.54,17.55,25.86,10.98,4.26,51.03,8.55,16.96
2012,41.44,183.75,178.78,3.27,70.24,5.19,11.51,19.47,10.45,3.25,57.93,17.49,17.50
2013,35.45,288.07,196.42,4.83,3.20,114.06,12.63,19.54,11.56,3.45,35.51,4.15,18.00
2014,28.13,379.81,217.39,5.56,2.88,126.73,15.97,23.43,13.60,4.38,-0.75,-13.76,19.43
2015,28.08,365.00,274.75,4.27,2.23,163.67,9.37,13.03,11.28,2.46,135.70,23.71,18.39
2016,28.92,342.06,249.64,4.92,2.58,141.47,9.69,13.56,11.96,2.52,50.71,7.01,18.74
2017,36.34,267.15,199.06,5.55,2.58,141.47,4.82,7.13,6.04,1.31,14.97,-2.84,17.98
2018,28.41,350.88,206.66,6.69,2.45,148.97,13.24,19.52,13.27,3.76,-6.62,-7.27,20.53
