旭軟,	3390
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2002,26.29,273.24,221.17,2.79,8.89,41.05,12.13,18.03,8.93,1.63,71.16,20.88,n/a
2003,42.79,198.47,179.28,4.36,15.03,24.28,20.56,32.72,11.68,4.29,54.47,35.17,13.14
2004,31.71,200.56,177.69,3.43,9.28,39.33,20.65,32.68,16.14,4.18,48.72,18.97,14.87
2005,32.99,165.19,151.97,3.07,9.63,37.90,22.39,33.15,19.82,4.39,58.48,26.19,15.44
2006,20.75,279.32,262.29,2.38,10.50,34.76,10.06,13.69,13.54,1.82,61.47,9.26,14.86
2007,23.68,254.04,230.35,2.25,9.75,37.43,8.59,11.05,12.57,1.55,14.51,1.22,14.60
2008,21.85,267.28,238.08,2.19,8.68,42.05,6.18,8.00,8.36,1.09,18.75,2.87,14.06
2009,23.46,279.78,244.07,2.59,7.88,46.31,12.82,16.59,13.91,2.39,41.58,9.88,15.51
2010,29.79,237.74,209.62,3.14,9.64,37.86,12.84,17.58,11.05,2.71,43.44,11.97,16.35
2011,25.87,294.40,267.38,2.66,8.55,42.69,19.04,26.32,18.71,4.33,70.65,16.09,18.00
2012,28.99,396.58,358.42,2.36,6.13,59.54,18.35,25.33,23.06,5.15,68.29,4.02,21.73
2013,16.71,642.44,597.54,2.23,5.59,65.29,13.89,18.05,23.06,3.91,-73.27,-23.07,22.04
2014,20.12,395.78,366.36,2.20,7.38,49.45,9.88,12.00,13.12,2.62,142.96,15.89,21.53
2015,13.96,551.52,513.73,1.58,5.72,63.81,3.75,4.49,7.92,0.94,167.87,13.09,20.55
2016,14.17,549.59,499.00,2.18,5.28,69.12,-0.86,-1.00,-2.08,-0.20,-15.09,-4.95,19.70
2017,27.62,300.33,262.20,2.84,5.55,65.76,0.30,0.30,0.39,0.06,3.18,-2.96,18.83
2018,36.52,234.84,206.31,2.57,4.58,79.69,4.50,6.47,7.59,1.22,2.18,-2.91,18.99
