上曜,	1316
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,47.11,56.52,37.87,5.77,8.01,45.56,-21.66,-36.94,-40.49,-3.35,-27.24,-13.99,7.44
2001,45.20,43.84,24.95,5.28,5.30,68.86,-11.33,-25.22,-30.99,-1.68,10.47,4.18,5.88
2002,40.38,49.05,27.51,8.15,7.11,51.33,1.39,0.32,0.32,0.02,12.36,3.13,5.88
2003,36.58,62.71,37.85,5.43,4.68,77.99,0.87,0.29,0.38,0.02,1.52,0.39,5.86
2004,33.75,69.20,44.15,4.72,4.99,73.14,-0.27,-0.94,-1.33,-0.05,6.96,1.57,5.69
2005,29.00,69.37,46.85,3.69,4.45,82.02,-3.90,-6.14,-13.00,-0.68,20.10,4.09,10.89
2006,21.39,74.69,43.43,5.76,5.09,71.70,4.32,5.44,13.17,0.61,36.13,5.13,11.54
2007,12.75,382.77,281.07,6.69,5.61,65.06,1.03,1.08,2.46,0.13,18.35,0.94,11.79
2008,13.00,427.88,320.92,6.14,4.47,81.65,-2.49,-2.84,-7.20,-0.35,151.62,7.31,12.25
2009,10.31,627.43,502.94,5.23,3.66,99.72,0.54,0.61,2.22,0.08,58.70,0.86,12.33
2010,22.36,183.57,34.31,5.00,1.14,320.17,-2.39,-2.87,-11.19,-0.34,-158.40,-30.19,11.57
2011,45.41,209.64,84.87,4.33,3.08,118.50,-5.31,-8.78,-32.30,-0.99,0.00,0.00,11.33
2012,47.61,101.58,30.24,6.24,9.03,40.42,-9.88,-19.48,-48.98,-2.02,0.00,0.00,9.63
2013,48.18,198.58,107.94,4.46,1.44,253.47,-7.39,-15.99,-16.40,-2.40,0.00,0.00,7.85
2014,46.15,357.91,144.31,3.33,0.61,598.36,-0.74,-2.26,-4.47,-0.33,-79.62,-21.24,7.88
2015,47.74,262.90,79.27,4.30,0.42,869.04,-3.25,-6.91,-14.78,-0.88,-34.24,-16.59,7.49
2016,53.92,162.57,46.22,3.23,0.26,1403.84,-2.25,-5.32,-14.82,-0.79,-14.07,-14.32,10.66
2017,41.31,197.30,67.52,10.14,0.66,553.03,7.75,14.09,15.10,3.17,22.85,8.62,15.11
2018,48.77,240.32,88.27,6.96,0.42,869.04,4.65,8.17,15.22,1.39,-35.88,-11.03,12.89
