旭品,	3325
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2003,36.69,142.27,142.27,3.49,NA,NA,10.94,17.35,8.78,3.93,3.37,1.79,24.55
2004,35.04,153.89,153.89,3.19,NA,NA,10.46,16.18,8.03,3.50,-13.26,-6.60,22.93
2005,35.59,150.86,150.86,3.03,NA,NA,11.57,17.56,8.81,3.96,4.22,-1.44,24.34
2006,46.52,128.07,128.07,2.73,NA,NA,8.28,13.65,7.18,3.09,27.89,15.60,23.25
2007,46.83,120.48,118.65,2.77,NA,NA,9.22,16.38,7.58,3.47,3.56,2.51,22.90
2008,38.00,122.90,122.66,2.54,NA,NA,4.02,6.60,3.88,1.40,18.73,554.00,21.70
2009,40.00,120.12,118.78,2.70,NA,NA,4.34,6.94,5.51,1.46,32.96,16.99,21.18
2010,44.00,116.37,108.51,2.65,NA,NA,-1.91,-3.60,-4.00,-0.60,-3.74,-5.85,18.60
2011,47.84,65.18,56.76,2.82,3.88,94.07,-8.13,-15.45,-16.60,-2.69,NA,NA,16.34
2012,55.88,61.97,46.46,2.53,6.07,60.13,-5.38,-11.69,-11.81,-1.80,NA,NA,13.90
2013,29.98,218.12,173.81,2.81,6.82,53.51,-3.93,-7.00,-4.91,-0.91,23.08,7.27,13.38
2014,31.94,270.09,202.77,2.83,5.58,65.41,0.36,0.08,0.06,0.01,-2.35,-0.63,13.49
2015,34.61,207.34,161.28,2.59,4.99,73.14,1.11,1.19,0.87,0.16,8.91,3.26,13.61
2016,36.67,198.40,147.89,2.43,4.58,79.69,3.04,4.20,2.96,0.56,11.56,2.78,13.12
2017,43.04,188.72,141.58,2.22,4.03,90.57,-4.82,-8.62,-6.51,-1.06,4.55,-0.59,11.43
2018,49.41,164.62,121.33,2.57,4.75,76.84,-1.18,-2.92,-1.58,-0.33,-10.59,-4.06,10.92
