岳豐,	6220
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,37.04,180.29,167.51,5.20,12.97,28.14,9.79,14.77,13.07,2.74,8.03,3.47,21.49
2002,26.47,285.00,247.00,4.53,8.73,41.80,8.53,11.69,14.00,2.22,4.06,0.79,20.06
2003,44.49,244.82,229.87,3.99,10.17,35.88,-0.02,-0.72,-0.79,-0.13,NA,NA,17.27
2004,45.06,227.69,184.13,4.18,9.52,38.34,-4.41,-8.98,-6.62,-1.46,NA,NA,15.63
2005,42.03,133.43,121.11,4.42,10.51,34.72,4.14,6.13,3.72,1.00,NA,NA,16.95
2006,42.04,140.80,129.66,7.33,19.83,18.40,5.47,10.01,6.25,1.76,1.49,NA,15.69
2007,33.35,229.20,214.58,7.20,31.30,11.66,3.85,4.76,3.82,0.80,46.48,6.62,17.53
2008,39.44,59.07,54.71,5.60,37.66,9.69,-1.46,-3.42,-3.32,-0.62,51.77,28.07,16.98
2009,38.67,62.75,52.01,4.81,18.30,19.94,7.87,12.33,15.69,2.09,23.81,8.71,17.60
2010,39.88,82.94,72.99,6.18,18.61,19.61,4.38,6.75,6.79,1.09,-60.50,-28.68,15.81
2011,35.86,111.55,98.26,5.35,18.22,20.03,1.25,1.10,1.26,0.18,3.94,-0.28,16.89
2012,37.23,63.30,54.47,5.15,16.95,21.53,0.69,0.22,0.28,0.04,6.63,1.22,16.05
2013,61.33,156.51,101.60,3.85,5.04,72.42,1.00,0.50,0.16,0.08,-7.79,-4.53,16.43
2014,56.58,155.80,110.70,3.60,5.74,63.58,4.04,7.78,2.44,1.40,2.12,1.33,17.91
2015,54.67,178.49,127.98,3.21,5.71,63.92,2.11,3.00,1.05,0.60,9.06,4.72,18.32
2016,65.97,139.96,81.31,3.28,3.69,98.91,7.10,16.50,5.44,3.14,16.63,11.83,19.86
2017,69.64,137.54,76.70,4.93,4.06,89.90,6.19,16.76,3.47,3.30,-8.31,-15.89,19.38
2018,68.17,173.98,96.18,5.00,3.72,98.11,5.47,14.18,3.00,2.84,21.89,9.14,20.52
