台燿,	6274
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,63.33,69.43,47.90,3.44,4.30,84.88,-0.71,-5.71,-3.57,-0.79,18.19,12.46,13.42
2002,59.72,98.58,66.04,3.81,6.00,60.83,4.02,7.15,3.52,0.92,16.94,8.87,13.05
2003,61.42,108.55,79.28,3.23,5.97,61.13,5.41,12.20,5.17,1.59,10.12,8.46,13.87
2004,47.02,167.00,115.31,3.08,5.37,67.97,10.36,21.99,9.84,3.34,21.97,7.32,16.87
2005,48.96,154.07,112.06,2.83,5.29,68.99,5.06,9.56,4.77,1.50,25.51,10.40,16.52
2006,39.72,186.62,141.44,2.74,5.67,64.37,7.74,13.75,7.11,2.29,19.59,5.52,17.82
2007,34.92,163.75,121.68,2.85,6.10,59.83,6.76,10.70,6.56,1.84,42.76,12.26,17.93
2008,17.45,243.36,165.09,3.35,5.50,66.36,2.43,3.08,2.62,0.54,79.95,6.84,17.86
2009,27.47,175.58,132.87,3.97,5.48,66.60,0.32,0.36,0.36,0.06,63.00,14.50,17.50
2010,27.97,171.45,130.29,4.86,8.24,44.29,6.47,8.89,5.88,1.59,30.13,6.70,18.36
2011,25.22,180.39,135.21,4.22,7.55,48.34,3.11,4.15,3.13,0.78,27.52,2.99,19.18
2012,29.29,176.02,135.72,3.61,7.68,47.52,7.03,9.92,7.44,2.01,24.66,4.73,20.10
2013,48.39,189.44,163.94,3.22,9.78,37.32,6.31,12.11,5.13,2.56,41.39,12.18,22.30
2014,47.04,202.81,173.19,3.13,11.33,32.21,7.19,13.19,5.58,3.11,12.43,1.60,24.86
2015,41.79,225.09,190.98,2.81,9.74,37.47,7.05,12.23,5.82,3.11,16.61,1.36,26.04
2016,44.13,162.17,129.72,2.95,8.14,44.84,8.34,14.51,6.78,3.76,30.55,10.93,27.03
2017,44.09,197.57,153.40,3.01,7.06,51.69,8.53,14.78,6.22,4.12,-5.39,-6.58,28.66
