南僑,	1702
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,52.47,68.13,47.62,4.30,4.35,83.90,-0.64,-5.01,-7.95,-0.42,17.56,3.79,8.12
2001,51.00,66.00,47.00,3.92,4.46,81.83,3.00,2.00,4.00,0.18,3.00,1.00,8.50
2003,51.00,101.00,73.00,4.42,4.47,81.65,5.00,7.00,12.00,0.69,11.00,2.00,8.60
2004,54.00,73.00,46.00,4.72,4.75,76.84,3.00,6.00,9.00,0.56,NA,NA,9.75
2005,50.00,145.00,85.00,5.01,4.19,87.11,0.00,-2.00,-3.00,-0.17,NA,NA,10.73
2006,50.00,122.00,73.00,4.63,3.71,98.38,-2.00,-5.00,-10.00,-0.48,2.00,0.00,11.09
2007,50.00,189.00,115.00,4.89,4.07,89.68,1.35,0.79,1.26,0.08,85.00,6.00,9.96
2008,48.00,145.00,77.00,5.22,3.90,93.58,1.26,0.49,0.67,0.05,18.00,2.00,10.24
2009,48.00,105.00,66.00,5.15,3.82,95.54,7.96,14.06,20.32,1.54,31.00,4.00,11.74
2010,42.00,124.00,73.00,4.85,4.26,85.68,9.46,16.06,25.69,2.12,9.00,1.00,14.49
2011,47.00,56.00,33.00,4.95,4.60,79.34,5.70,9.37,14.92,1.40,14.00,NA,15.46
2012,49.00,139.00,86.00,4.72,4.54,80.39,6.49,11.47,19.00,1.80,22.00,NA,15.90
2013,65.10,123.25,86.67,7.79,5.62,64.94,7.77,21.05,6.70,3.44,31.20,9.72,18.01
2014,69.00,138.00,104.00,8.65,5.43,67.21,7.00,20.00,7.00,3.82,28.00,6.00,20.48
2015,69.32,136.67,110.63,9.05,5.68,64.26,7.16,21.36,7.51,4.49,39.44,17.51,22.17
2016,69.73,143.99,104.35,9.42,5.69,64.14,6.90,20.77,7.17,4.86,30.77,3.94,22.45
2017,73.43,119.93,83.19,9.45,5.28,69.12,5.33,17.17,5.79,4.01,13.46,1.36,23.12
