東洋,	4105
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,60.52,141.85,107.30,3.86,3.32,109.93,7.42,13.62,5.49,1.71,30.31,14.13,13.45
2001,54.19,159.89,122.00,3.83,2.63,138.78,12.96,26.79,11.89,3.63,33.21,13.99,15.39
2002,57.54,515.40,463.95,4.72,3.62,100.82,17.59,37.80,17.22,5.51,104.99,14.83,18.82
2003,49.55,526.10,463.28,4.11,3.96,92.17,14.06,28.02,17.01,4.69,77.25,8.94,19.09
2004,58.81,504.45,464.59,4.04,4.05,90.12,11.04,22.66,14.66,3.75,85.89,10.53,16.92
2005,48.18,169.51,146.24,3.81,2.63,138.78,7.94,16.07,11.56,2.85,21.16,0.72,18.79
2006,38.13,173.25,137.52,3.63,2.14,170.56,7.99,13.69,10.79,2.34,43.59,13.83,17.12
2007,20.04,362.59,295.73,4.06,2.57,142.02,11.54,16.12,13.68,2.82,100.79,8.06,18.88
2008,27.76,199.96,150.46,4.08,2.54,143.70,11.70,15.43,14.46,2.57,51.85,7.47,17.35
2009,28.57,191.29,131.63,4.08,2.10,173.80,11.59,16.08,14.30,2.46,48.66,6.28,15.74
2010,42.10,87.51,60.15,3.48,1.46,250.00,11.18,17.45,20.74,2.61,18.26,-0.43,15.47
2011,46.24,60.58,41.02,4.08,2.01,181.59,12.12,21.38,25.26,3.03,6.47,3.32,15.76
2012,38.85,65.24,45.01,3.83,1.92,190.10,10.30,17.43,25.12,2.53,16.81,7.06,16.37
2013,37.55,121.34,96.87,3.14,1.85,197.29,9.44,14.75,20.72,2.52,22.68,3.96,16.64
2014,37.18,106.44,85.57,3.92,2.13,171.36,11.57,18.12,36.59,3.13,23.19,2.17,16.87
2015,35.32,207.89,180.00,3.67,2.00,182.50,15.67,24.14,39.01,4.87,30.90,0.27,20.52
2016,35.31,204.69,178.71,4.04,2.19,166.66,14.06,21.44,33.36,4.80,31.16,0.00,21.63
2017,35.71,179.55,154.06,4.39,2.24,162.94,14.78,22.58,33.55,5.41,35.81,0.76,22.11
2018,29.40,236.05,196.76,4.27,1.90,192.10,15.91,23.39,36.23,5.88,54.46,0.00,23.34
