建準,	2421
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,43.30,227.78,135.98,4.11,3.26,111.96,6.72,10.75,6.59,1.51,25.01,8.20,14.61
2001,28.05,240.21,147.16,3.84,2.93,124.57,6.28,9.06,6.99,1.24,26.66,7.65,14.87
2002,34.48,182.99,109.63,3.98,3.33,109.60,3.45,4.70,3.58,0.63,5.97,0.78,13.64
2003,35.98,249.25,159.84,3.58,3.40,107.35,2.04,2.61,1.87,0.33,33.34,8.68,12.63
2004,42.33,175.12,98.32,4.15,3.63,100.55,3.45,5.11,3.00,0.65,11.84,2.96,12.79
2005,47.51,145.21,88.55,3.70,3.82,95.54,2.58,4.03,2.20,0.50,9.59,3.66,12.74
2006,41.81,182.75,116.06,3.92,4.83,75.56,6.13,10.52,5.26,1.35,9.59,17.77,13.90
2007,36.97,181.19,116.91,4.03,5.77,63.25,5.18,8.30,4.52,1.14,21.68,5.29,14.19
2008,32.10,180.46,121.27,4.27,6.49,56.24,3.18,4.70,2.76,0.64,47.64,14.03,14.15
2009,31.64,175.97,134.59,4.03,7.02,51.99,5.42,7.89,5.49,1.07,33.82,9.67,14.03
2010,29.33,168.09,122.89,4.81,8.41,43.40,11.36,16.28,10.50,2.37,46.81,9.91,15.05
2011,32.18,163.62,123.96,4.73,7.54,48.40,7.70,11.06,8.01,1.67,44.34,3.94,15.23
2012,32.03,135.76,97.60,4.69,8.08,45.17,3.96,5.75,4.20,0.84,18.11,-2.78,14.05
2013,45.25,160.32,118.93,4.39,6.16,59.25,4.84,8.58,3.76,1.22,14.99,3.41,14.66
2014,45.93,163.50,120.18,4.29,6.08,60.03,5.56,10.07,4.05,1.51,8.47,0.33,15.64
2015,46.73,163.17,117.43,4.14,5.72,63.81,6.12,11.27,4.44,1.77,29.73,11.74,15.99
2016,51.53,153.36,116.30,4.03,5.81,62.82,7.44,14.34,5.41,2.28,25.15,9.64,16.07
2017,52.64,148.98,106.07,3.91,5.44,67.09,7.84,16.10,6.06,2.62,19.00,4.61,16.50
