台航,	2617
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,28.20,213.77,203.54,16.63,NA,NA,3.42,4.65,12.31,0.63,115.67,5.95,13.88
2001,28.38,96.11,86.51,23.79,NA,NA,5.85,8.02,18.26,1.12,166.40,10.26,14.62
2004,31.58,286.15,279.64,22.85,NA,NA,16.17,21.95,34.26,3.15,105.53,4.30,14.94
2005,25.95,376.03,369.32,21.10,NA,NA,15.58,21.60,35.92,3.23,150.00,3.82,16.21
2006,23.29,212.25,207.87,16.44,NA,NA,13.09,17.20,46.92,2.62,10.41,NA,15.56
2007,18.90,139.20,133.26,17.16,NA,NA,17.85,22.48,65.47,3.70,199.04,8.67,17.75
2008,17.48,252.73,249.67,16.28,NA,NA,32.49,39.51,124.07,8.02,218.48,10.01,22.84
2009,14.80,269.25,264.52,13.80,NA,NA,14.96,17.78,80.93,4.01,223.94,NA,22.22
2010,11.30,324.40,311.00,11.34,NA,NA,13.34,15.28,94.18,3.35,14.43,NA,21.68
2011,11.38,196.88,185.42,10.24,NA,NA,11.21,12.58,65.17,2.80,205.15,NA,22.85
2012,10.98,133.90,121.15,9.96,NA,NA,6.02,6.73,30.09,1.51,127.83,-0.71,22.03
2013,24.34,387.39,371.51,12.59,*****,*****,4.54,5.79,19.56,1.30,133.77,3.93,22.94
2014,21.54,283.89,264.28,14.71,*****,*****,2.56,3.12,10.54,0.73,100.37,2.24,23.91
2015,21.92,244.31,224.51,15.83,*****,*****,0.83,0.94,3.50,0.22,128.37,2.71,24.09
2016,30.22,237.72,211.23,15.27,*****,*****,-0.46,-0.92,-3.70,-0.22,122.24,2.34,23.28
2017,38.01,135.37,118.11,20.80,*****,*****,3.56,4.84,16.55,1.12,158.95,5.51,22.90
2018,31.16,133.62,121.13,28.11,*****,*****,6.87,9.59,28.44,2.29,159.84,6.05,24.97
