杏輝,	1734
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,51.25,145.58,101.40,2.19,2.26,161.50,6.09,9.55,7.17,1.07,22.18,8.30,11.78
2001,48.51,122.07,71.48,2.54,2.44,149.59,5.98,9.48,7.18,1.10,13.68,7.06,12.54
2002,44.15,136.18,87.67,2.77,2.15,169.76,5.33,8.18,7.50,1.04,13.62,4.32,13.61
2003,46.46,125.22,93.03,3.05,2.52,144.84,5.01,7.80,7.52,1.05,21.61,8.48,13.96
2004,43.89,117.28,88.17,3.32,2.98,122.48,6.78,11.43,10.76,1.53,27.53,11.04,14.49
2005,40.59,139.60,107.89,3.27,3.00,121.66,7.08,11.57,11.97,1.72,13.59,3.39,15.36
2006,40.77,110.09,72.44,3.25,2.83,128.97,2.14,2.92,3.15,0.41,24.12,7.25,14.21
2007,47.77,108.10,72.01,3.48,2.86,127.62,3.43,5.30,5.54,0.76,28.54,7.44,14.55
2008,51.18,101.30,69.69,3.65,2.98,122.48,2.23,2.94,3.09,0.50,25.22,6.69,15.04
2009,42.27,158.05,107.57,3.98,2.71,134.68,4.37,7.37,8.54,1.16,44.58,8.64,16.48
2010,42.07,183.29,118.57,4.39,2.73,133.69,3.54,5.58,7.04,0.88,55.79,6.89,15.87
2011,42.78,149.65,113.57,4.53,2.77,131.76,2.13,3.17,4.57,0.55,25.66,4.44,16.93
2012,39.38,195.71,129.53,4.81,3.15,115.87,3.10,4.75,6.82,0.81,48.55,5.09,17.30
2013,38.74,183.19,116.55,5.70,2.58,141.47,26.58,10.50,12.60,2.01,24.36,4.13,20.15
2014,36.90,2.45,1.65,5.73,1.95,187.17,1.90,2.61,3.75,1.01,13.10,0.47,20.49
2015,37.99,226.98,154.20,4.57,1.80,202.77,-1.03,-2.08,-3.82,0.09,27.44,4.73,19.96
2016,39.06,253.10,182.18,4.09,2.05,178.04,-0.73,-1.66,-3.01,0.10,9.34,0.88,18.43
2017,39.99,265.33,198.68,4.00,2.33,156.65,-1.19,-2.43,-4.22,0.22,25.83,3.06,18.33
