川湖,	2059
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2003,39.99,203.46,168.75,7.64,4.56,80.04,20.89,34.02,22.35,5.38,73.52,17.14,18.01
2004,29.28,296.19,254.21,5.67,5.90,61.86,30.22,45.60,28.59,10.01,127.78,22.09,25.89
2005,20.06,410.15,349.14,4.43,5.25,69.52,32.75,43.10,32.28,9.31,132.14,14.27,25.10
2006,19.05,411.64,350.21,4.41,4.26,85.68,29.21,36.25,33.35,8.37,204.73,32.92,25.43
2007,36.87,500.81,419.74,4.19,4.23,86.28,23.32,32.51,31.63,8.51,103.77,3.94,29.39
2008,34.19,498.08,421.25,4.69,4.27,85.48,21.47,32.47,30.69,10.01,225.66,18.24,33.84
2009,35.04,208.48,189.57,3.99,3.59,101.67,14.83,22.03,33.53,7.44,54.45,10.33,37.08
2010,32.07,721.52,657.95,4.51,4.70,77.65,14.35,20.70,36.22,7.66,187.35,4.97,38.80
2011,29.86,175.19,160.50,4.29,4.79,76.20,16.98,23.79,48.53,9.75,31.07,-0.01,43.14
2012,16.02,682.06,620.12,4.04,5.49,66.48,19.11,24.54,56.02,11.44,241.78,6.95,50.17
2013,18.23,655.13,608.55,4.33,4.64,78.66,20.81,26.55,37.02,14.89,220.75,17.91,61.88
2014,16.70,692.09,651.25,4.53,5.03,72.56,23.23,28.04,42.24,18.98,191.28,13.72,73.54
2015,12.68,764.26,729.35,4.35,5.31,68.73,21.78,25.50,42.74,20.18,221.03,14.42,84.67
2016,12.69,743.88,713.94,4.19,5.87,62.18,16.40,18.79,35.19,16.49,150.95,7.27,90.87
2017,11.19,811.01,766.23,3.97,5.11,71.42,9.17,10.42,22.10,9.53,86.72,0.93,92.13
2018,10.10,926.31,878.67,4.42,4.70,77.65,16.84,18.83,40.03,18.63,176.97,11.62,105.72
