健鼎,	3044
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,57.48,125.76,93.27,4.06,7.55,48.34,10.18,19.97,8.44,2.92,31.79,14.94,16.02
2001,41.12,178.61,152.22,4.18,8.70,41.95,11.24,19.87,9.98,2.93,59.86,17.43,17.32
2002,51.04,175.36,153.99,4.19,11.22,32.53,9.82,16.32,9.87,2.50,53.89,14.73,16.40
2003,49.02,164.29,146.00,3.98,12.63,28.89,9.85,18.51,9.93,3.22,17.77,4.50,18.51
2004,47.79,157.61,141.34,3.82,15.82,23.07,13.50,25.65,12.37,4.49,37.71,11.10,19.14
2005,42.13,136.36,117.48,3.68,17.02,21.44,19.85,35.49,17.88,6.87,27.35,8.13,22.11
2006,33.44,129.39,112.15,3.07,12.84,28.42,22.60,35.93,29.33,8.34,46.38,9.30,26.44
2007,29.22,138.38,114.53,3.36,13.77,26.50,23.68,34.48,38.50,9.31,11.79,0.00,31.14
2008,32.98,101.75,93.48,2.91,11.74,31.09,13.03,19.38,42.94,6.08,31.22,0.83,33.78
2009,30.88,40.60,33.77,3.09,12.00,30.41,12.79,19.09,76.27,6.76,-11.29,-6.56,37.41
2010,35.18,31.84,27.40,3.70,13.64,26.75,18.25,27.07,102.71,10.73,1.28,-4.72,41.88
2011,29.58,20.34,16.00,4.05,10.93,33.39,13.19,19.38,100.26,8.00,35.44,2.72,44.84
2012,14.60,128.58,119.49,4.28,8.71,41.90,9.56,12.34,86.09,5.58,280.11,33.12,45.58
2013,46.74,140.80,114.98,3.59,7.99,45.68,5.11,9.40,5.80,4.52,19.05,5.24,49.33
2014,51.93,138.54,117.27,3.52,7.65,47.71,5.11,9.73,6.25,5.02,21.58,8.34,54.02
2015,52.39,146.58,128.40,3.51,7.44,49.05,4.85,9.74,6.52,5.39,22.85,8.66,56.64
2016,53.29,154.78,137.96,3.47,7.08,51.55,5.88,12.04,8.21,6.80,26.32,10.17,56.25
2017,56.25,139.37,119.90,3.33,6.60,55.30,6.81,14.48,9.52,8.31,12.37,3.56,58.40
2018,54.65,140.99,116.81,3.45,5.80,62.93,7.34,15.64,9.47,9.40,20.79,6.93,61.68
