懷特,	4108
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,2.32,5477.54,5397.83,1.90,0.00,*****,-11.97,-12.23,-873.00,-1.36,0.00,0.00,8.87
2001,1.84,3904.00,3888.00,0.00,0.00,*****,-16.55,-16.91,0.00,-1.39,0.00,0.00,7.53
2002,6.41,1148.00,1074.00,NA,NA,NA,-24.39,-25.38,0.00,-1.70,NA,NA,5.84
2003,3.50,2369.00,2321.00,NA,NA,NA,-15.51,-16.22,-360.00,-1.15,NA,NA,9.48
2004,6.29,764.00,696.00,7.97,4.84,75.41,-21.08,-22.25,-103.61,-1.48,145.30,NA,7.58
2005,1.88,3728.76,3728.23,1.49,0.92,396.73,-11.08,-11.49,-487.16,-1.42,-276.77,NA,11.94
2006,2.82,2304.64,2295.09,11.15,351.17,1.03,-10.95,-11.22,-564.68,-1.28,-151.23,NA,11.32
2007,2.82,2106.37,2092.97,8.93,NA,NA,-9.51,-9.78,-478.96,-1.08,-431.42,NA,10.68
2008,4.36,542.46,537.50,8.22,NA,NA,-12.86,-13.34,-604.52,-1.31,-98.83,NA,8.94
2009,6.16,780.72,776.30,4.55,NA,NA,-17.98,-19.05,-1369.50,-2.47,-68.34,NA,14.88
2010,4.41,1386.97,1353.31,3.48,35.56,10.26,-11.04,-11.51,-200.02,-1.63,-238.55,-20.43,13.41
2011,5.17,911.60,901.05,2.85,33.15,11.01,-9.78,-10.27,-108.57,-1.28,-194.67,-9.97,11.54
2012,3.30,1966.44,1897.43,2.63,5.43,67.21,-4.65,-4.85,-58.76,-0.76,-164.49,-5.19,16.83
2013,3.00,2171.99,2002.06,1.62,1.93,189.11,-6.74,-0.07,-132.61,-1.12,-154.99,-4.75,15.68
2014,4.05,1469.81,1376.19,1.10,1.30,280.76,-13.07,-0.14,-382.76,-1.97,-34.63,-1.47,13.69
2015,1.85,3129.83,2892.78,0.50,0.32,1140.62,-10.03,-10.34,-1154.40,-1.24,-306.55,-5.78,12.60
2016,4.52,2834.18,2610.92,3.64,0.18,2027.77,-9.62,-9.93,-915.59,-1.19,-1463.88,-31.64,11.50
2017,5.23,1823.31,1636.96,6.07,0.37,986.48,-10.57,-11.11,-451.73,-1.26,-216.17,-6.88,10.27
2018,5.97,1200.05,1036.62,10.04,0.52,701.92,-9.80,-10.38,-194.24,-1.12,-161.68,-6.74,8.93
