力泰,	5520
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,52.77,110.62,82.83,3.49,8.82,41.38,6.70,6.91,3.82,1.34,-2.66,-4.13,19.57
2001,32.37,177.58,144.27,2.58,7.33,49.79,3.61,4.89,4.05,1.08,29.78,1.62,24.97
2002,28.90,201.34,152.06,3.17,8.85,41.24,1.79,2.48,2.46,0.55,55.67,11.37,22.15
2003,32.31,168.51,134.50,3.05,8.82,41.38,2.15,3.06,3.09,0.66,-15.70,-5.32,21.60
2004,32.47,179.49,151.55,3.06,10.22,35.71,4.06,5.90,5.41,1.28,21.68,2.01,21.90
2005,39.03,102.90,89.77,3.20,13.73,26.58,-17.31,-27.41,-20.82,-5.42,-25.98,-17.72,17.67
2006,32.72,136.33,125.66,3.31,24.56,14.86,9.36,14.26,7.92,2.69,4.75,-0.24,20.02
2007,30.11,154.96,147.06,3.43,43.45,8.40,12.58,17.92,9.20,3.78,45.58,15.10,22.22
2008,24.41,199.53,183.20,3.08,36.98,9.87,9.11,12.35,7.29,2.79,51.25,6.15,23.09
2009,24.12,219.02,212.01,3.07,34.65,10.53,10.88,14.36,10.23,3.49,102.90,21.70,25.53
2010,21.91,229.73,211.67,2.87,29.85,12.22,4.28,5.56,5.16,1.41,18.50,-0.89,25.48
2011,22.47,225.11,206.46,3.10,24.40,14.95,4.46,5.74,4.60,1.46,5.23,-3.19,25.56
2012,22.63,232.21,213.58,3.01,26.20,13.93,6.63,8.57,6.00,2.22,17.05,-0.34,26.44
2013,27.80,230.30,197.15,2.96,16.50,22.12,6.15,8.32,5.70,2.22,40.31,6.34,26.88
2014,22.12,277.00,255.22,2.84,15.02,24.30,4.53,6.06,4.69,1.58,39.75,-2.17,25.48
2015,21.64,279.16,252.50,3.18,20.49,17.81,5.56,7.12,5.77,1.81,58.66,7.62,25.92
2016,20.80,306.39,278.71,3.06,15.94,22.89,5.98,7.59,7.21,1.94,44.77,3.79,26.37
2017,18.23,360.58,329.30,3.05,15.53,23.50,4.18,5.20,5.49,1.30,49.67,2.05,25.97
2018,20.02,312.55,279.55,3.21,15.17,24.06,3.04,3.76,3.99,0.91,19.85,-0.63,28.41
