擎亞,	8096
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,25.46,350.22,320.49,7.61,27.03,13.50,15.57,21.30,6.51,2.66,NA,NA,n/a
2002,27.77,312.98,256.00,9.21,48.71,7.49,16.89,22.83,4.18,2.69,66.56,24.43,13.11
2003,45.55,198.69,161.80,6.69,28.94,12.61,6.66,10.02,1.64,1.17,NA,NA,11.76
2004,46.25,185.38,118.49,6.52,16.68,21.88,5.70,8.95,1.17,0.99,NA,NA,11.44
2005,67.67,138.14,94.12,5.96,11.06,33.00,5.35,10.78,1.21,1.56,NA,NA,14.15
2006,59.21,185.83,133.73,6.17,12.61,28.94,6.60,10.72,1.11,1.60,8.93,7.21,16.00
2007,56.22,246.44,157.83,7.18,13.09,27.88,6.71,9.37,1.02,1.42,16.09,5.71,15.97
2008,51.46,256.42,144.53,8.79,11.16,32.70,5.24,4.94,0.59,0.75,78.36,32.25,15.50
2009,60.77,201.52,122.53,7.31,8.21,44.45,6.04,11.72,1.75,1.88,0.00,0.00,16.58
2010,67.04,225.36,155.38,11.87,18.36,19.88,10.62,24.55,1.54,4.34,0.00,0.00,18.80
2011,60.64,149.37,84.76,10.94,14.74,24.76,9.84,18.98,1.29,3.72,0.00,0.00,22.73
2012,22.27,363.36,233.88,11.16,13.37,27.29,6.91,8.74,0.88,1.88,467.02,123.56,21.45
2013,41.59,216.13,133.28,6.16,8.33,43.81,-4.17,-7.53,-1.61,-1.27,0.65,-7.50,17.74
2014,50.43,181.02,84.11,10.42,7.47,48.86,1.04,0.12,0.02,0.38,3.88,4.12,18.11
2015,65.21,145.95,97.68,19.52,16.86,21.64,4.17,8.33,0.47,1.80,-18.38,-35.17,20.04
2016,70.12,136.87,85.99,8.79,11.48,31.79,5.05,-0.50,-0.04,0.10,-47.69,-115.10,17.40
2017,62.77,151.06,97.35,9.36,13.00,28.07,3.50,2.22,0.18,0.50,48.40,83.46,17.19
