陽明,	2609
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,43.50,160.57,149.57,30.55,NA,NA,3.86,4.86,2.37,0.67,45.59,5.76,14.06
2001,47.14,116.60,106.68,28.51,NA,NA,-0.36,-2.75,-1.49,-0.37,31.15,4.23,13.11
2002,47.51,213.54,202.18,26.47,NA,NA,3.65,4.69,2.49,0.64,27.08,3.10,13.27
2003,45.32,333.38,323.66,35.12,NA,NA,13.32,23.07,10.57,3.70,111.55,13.36,17.10
2004,43.65,355.50,345.24,37.24,NA,NA,14.86,25.41,12.49,4.57,86.05,5.96,19.32
2005,41.03,277.81,260.37,35.13,NA,NA,12.49,20.35,11.01,4.11,70.95,1.23,20.81
2006,48.10,152.69,137.94,34.73,NA,NA,2.13,2.54,1.24,0.50,9.25,-5.11,18.71
2007,42.44,120.24,92.88,33.62,NA,NA,7.79,12.91,5.27,2.60,41.91,5.96,21.66
2008,46.05,95.10,76.44,35.07,NA,NA,1.31,1.12,0.47,0.21,26.49,0.94,18.34
2009,60.92,97.71,69.35,29.88,NA,NA,-18.05,-40.22,-21.26,-6.18,-118.90,-19.09,12.39
2010,55.44,106.82,88.37,56.50,NA,NA,14.31,31.94,10.53,4.60,73.32,20.81,16.41
2011,66.65,71.66,45.36,63.41,NA,NA,-9.54,-26.33,-9.59,-3.33,NA,NA,10.41
2012,66.80,91.52,68.04,51.33,NA,NA,0.90,0.17,0.05,0.02,-9.29,-1.54,11.68
2013,76.40,91.24,77.50,19.78,36.09,10.11,-0.95,-8.07,-2.45,-0.90,1.78,0.35,11.59
2014,76.69,110.00,96.96,18.64,38.28,9.53,1.38,1.55,0.39,0.13,16.55,3.78,11.78
2015,79.53,85.71,77.84,17.33,NA,NA,-4.09,-22.20,-6.11,-2.24,3.30,0.87,10.33
2016,88.03,59.43,52.21,16.12,NA,NA,-9.10,-62.03,-12.90,-9.22,-25.37,-7.66,5.26
2017,80.05,60.64,51.97,16.28,NA,NA,1.48,2.30,0.38,0.17,4.32,1.36,11.21
