德律,	3030
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,432953,221525,143737,95.44,201.21,432953,143737,201.21,-
2015/02,173222,432953,183385,-59.99,-5.54,606176,327122,85.30,-
2015/03,545963,173222,320552,215.18,70.31,1152139,647674,77.88,-
2015/04,383409,545963,222217,-29.77,72.53,1535548,869891,76.52,-
2015/05,385100,383409,341921,0.44,12.62,1920648,1211812,58.49,-
2015/06,539678,385100,643774,40.13,-16.16,2460325,1855586,32.59,-
2015/07,494908,539678,1069691,-8.29,-53.73,2955233,2925277,1.02,"1.全球景氣仍有不確定性,部分客戶較審慎控管設備資本支出2.中國市場價格競爭較激烈"
2015/08,532481,494908,1264107,7.59,-57.87,3487715,4189384,-16.74,"1. 全球景氣仍有不確定性, 部分客戶較審慎控管設備資本支出 2.中國市場價格競爭較激烈"
2015/09,560176,532481,777804,5.20,-27.97,4047891,4967189,-18.50,-
2015/10,221493,560176,347497,-60.46,-36.26,4269385,5314685,-19.66,-
2015/11,295979,221493,333339,33.62,-11.20,4565363,5648024,-19.16,-
2015/12,189025,295979,221525,-36.13,-14.67,4754388,5869549,-18.99,-
2016/01,231255,189025,432953,22.34,-46.58,231255,432953,-46.58,-
2016/02,175989,231255,173222,-23.89,1.59,407244,606176,-32.81,-
2016/03,312615,175989,545963,77.63,-42.74,719859,1152139,-37.51,-
2016/04,351571,312615,383409,12.46,-8.30,1071430,1535548,-30.22,-
2016/05,314768,351571,385100,-10.46,-18.26,1386199,1920648,-27.82,-
2016/06,332180,314768,539678,5.53,-38.44,1718379,2460325,-30.15,-
2016/07,207441,332180,494908,-37.55,-58.08,1925820,2955233,-34.83,"1.全球景氣仍有不確定性, 部分客戶較審慎控管設備資本支出2.新產品商品化的時間延後完成"
2016/08,287121,207441,532481,38.41,-46.07,2212941,3487715,-36.55,-
2016/09,235197,287121,560176,-18.08,-58.01,2448138,4047891,-39.52,"1.      全球景氣仍有不確定性, 部分客戶較審慎控管設備資本支出"
2016/10,226988,235197,221493,-3.49,2.48,2675126,4269385,-37.34,"累計營收衰退37%主要係以下原因所致:1. 全球景氣仍有不確定性, 部分客戶較審慎控管設備資本支出2. 新產品商品化的時間延後完成"
2016/11,193434,226988,295979,-14.78,-34.64,2868560,4565363,-37.16,-
2016/12,231126,193434,189025,19.48,22.27,3099687,4754388,-34.80,-
2017/01,174831,231126,231255,-24.35,-24.39,174831,231255,-24.39,-
2017/02,229899,174831,175989,31.49,30.63,404729,407244,-0.61,-
2017/03,346152,229899,312615,50.56,10.72,750882,719859,4.30,-
2017/04,229969,346152,351571,-33.56,-34.58,980851,1071430,-8.45,-
2017/05,333133,229969,314768,44.85,5.83,1313984,1386199,-5.20,-
2017/06,322719,333133,332180,-3.12,-2.84,1636703,1718379,-4.75,-
2017/07,383699,322719,207441,18.89,84.96,2020402,1925820,4.91,影像光學自動檢測設備出貨增加
2017/08,405257,383699,287121,5.61,41.14,2425660,2212941,9.61,-
2017/09,320217,405257,235197,-20.98,36.14,2745877,2448138,12.16,-
2017/10,242660,320217,226988,-24.22,6.90,2988537,2675126,11.71,-
2017/11,317917,242660,193434,31.01,64.35,3303453,2868560,15.16,影像光學自動檢測設備出貨增加
2017/12,294705,317917,231126,-7.30,27.50,3601158,3099687,16.17,-
2018/01,423797,294705,174831,43.80,142.40,423797,174831,142.40,影像光學自動檢測設備出貨增加
2018/02,258055,423797,229899,-39.10,12.24,681852,404730,68.47,影像光學自動檢測設備出貨增加
2018/03,382496,258055,346152,48.22,10.49,1064347,750882,41.74,-
2018/04,347240,382496,229969,-9.21,50.99,1411588,980851,43.91,影像光學自動檢測設備出貨增加
2018/05,700605,347240,333133,101.76,110.30,2112193,1313984,60.74,影像光學自動檢測設備出貨增加
2018/06,537760,700605,322719,-23.24,66.63,2649953,1636703,61.90,影像光學自動檢測設備出貨增加
2018/07,540469,537760,383699,0.50,40.85,3190422,2020402,57.91,影像光學自動檢測設備出貨增加
2018/08,365423,540469,405257,-32.38,-9.82,3555845,2425660,46.59,-
2018/09,340898,365423,320217,-6.71,6.45,3896743,2745877,41.91,-
2018/10,354675,340898,242660,4.04,46.16,4251418,2988537,42.25,-
2018/11,339448,354675,317917,-4.29,6.77,4590867,3306453,38.84,-
2018/12,328559,339448,294705,-3.20,11.48,4919426,3601158,36.60,-
