天鉞電,	5251
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,88523,63501,85428,39.40,3.62,88523,85428,3.62,-
2015/02,77552,88523,61096,-12.39,26.93,166075,146524,13.34,-
2015/03,56307,77552,57686,-27.39,-2.39,222382,204210,8.89,-
2015/04,55493,56307,79121,-1.44,-29.86,277875,283331,-1.92,-
2015/05,31590,55493,72442,-43.07,-56.39,309465,355773,-13.01,-
2015/06,62646,31590,88311,98.30,-29.06,372111,444084,-16.20,-
2015/07,37900,62646,104837,-39.50,-63.84,410011,548921,-25.30,2015年上半年整體營運狀況仍受主要客戶銷售衰退，各區品牌客戶未見大幅成長銜接及利基產品之上市時程延後所致。
2015/08,42656,37900,95200,12.54,-55.19,452667,644121,-29.72,主系受歐美客戶進行產品轉換調整及認證時程拉長影響，故本月營業收入較去年同期下滑。
2015/09,65060,42656,109370,52.52,-40.51,517727,753491,-31.28,-
2015/10,27686,65060,57806,-57.44,-52.10,545413,811297,-32.77,主系受歐美客戶進行產品轉換調整及認證時程拉長影響，故本月營業收入較去年同期下滑。
2015/11,63207,27686,67374,128.29,-6.18,608620,878671,-30.73,-
2015/12,67628,63207,63501,6.99,6.49,676248,942172,-28.22,-
2016/01,71457,67628,88523,5.66,-19.27,71457,88523,-19.27,-
2016/02,57335,71457,77552,-19.76,-26.06,128792,166075,-22.44,-
2016/03,51874,57335,56307,-9.52,-7.87,180666,222382,-18.75,-
2016/04,74910,51874,55493,44.40,34.98,255576,277875,-8.02,-
2016/05,39979,74910,31590,-46.63,26.55,295555,309465,-4.49,-
2016/06,61654,39979,62646,54.21,-1.58,357209,372111,-4.00,-
2016/07,30703,61654,37900,-50.20,-18.98,387912,410011,-5.38,-
2016/08,44318,30703,42656,44.34,3.89,432230,452667,-4.51,-
2016/09,31129,44318,65060,-29.75,-52.15,463359,517727,-10.50,主係受到部份客戶產品開發時程拉長導致出貨遞延，致使營收較去年同期下滑。
2016/10,46673,31129,27686,49.93,68.57,510032,545413,-6.48,本月營收較去年同期增加，除去年同期基期較低外，部份客戶為年底節日銷售需求備貨，亦為營收成長之主要原因。
2016/11,88048,46673,63207,88.64,39.30,598080,608620,-1.73,-
2016/12,49114,88048,67628,-44.21,-27.37,647194,676248,-4.29,-
2017/01,41688,49114,71457,-15.11,-41.66,41688,71457,-41.66,-
2017/02,22994,41688,57335,-44.84,-59.89,64682,128792,-49.77,因本月工作天數較少及受季節性因素影響，導致本月營收下滑。
2017/03,47197,22994,51874,105.25,-9.01,111879,180666,-38.07,-
2017/04,35086,47197,74910,-25.66,-53.16,146965,255576,-42.49,受新舊產品交替期影響，本月營收較去年同期下滑。
2017/05,37616,35086,39979,7.21,-5.91,184581,295555,-37.54,-
2017/06,31393,37616,61654,-16.54,-49.08,215974,357209,-39.53,-
2017/07,30192,31393,30703,-3.82,-1.66,246166,387912,-36.54,-
2017/08,24840,30192,44318,-17.72,-43.95,271006,432230,-37.30,-
2017/09,14629,24840,31129,-41.10,-53.00,285635,463359,-38.35,受產品交替期影響，本月營收較去年同期下滑。
2017/10,23324,14629,46673,59.43,-50.02,308959,510032,-39.42,受產品交替期影響，本月營收較去年同期下滑。
2017/11,14677,23324,88048,-37.07,-83.33,323636,598080,-45.88,主係去年同期因年度專案性客戶一次集中出貨，故本月營收較去年同期下滑。
2017/12,41974,14677,49114,185.98,-14.53,365610,647194,-43.50,-
2018/01,35991,41974,41688,-14.25,-13.66,35991,41688,-13.66,-
2018/02,23496,35991,22994,-34.71,2.18,59487,64682,-8.03,-
2018/03,41619,23496,47197,77.13,-11.81,101106,111879,-9.62,-
2018/04,34783,41619,35086,-16.42,-0.86,135889,146965,-7.53,-
2018/05,28045,34783,37616,-19.37,-25.44,163934,184581,-11.18,-
2018/06,59569,28045,31393,112.40,89.75,223503,215974,3.48,主係部份客戶集中出貨，故本月營收較去年同期增加。
2018/07,38980,59569,30192,-34.56,29.10,262483,246166,6.62,-
2018/08,24793,38980,24840,-36.39,-0.18,287276,271006,6.00,-
2018/09,21890,24793,14629,-11.70,49.63,309166,285635,8.23,-
2018/10,42068,21890,23324,92.17,80.36,351234,308959,13.68,主係部份客戶集中出貨，故本月營收較去年同期增加。
2018/11,20400,42068,14677,-51.50,38.99,371634,323636,14.83,-
2018/12,22429,20400,41974,9.94,-46.56,394063,365610,7.78,-
2019/01,37894,22429,35991,68.95,5.28,37894,35991,5.28,-
2019/02,14600,37894,23496,-61.47,-37.86,52494,59487,-11.75,-
2019/03,19986,14600,41619,36.89,-51.97,72480,101106,-28.31,本期較去年同期減少，主係調整客戶結構，將產品開發資源集中於品牌客戶及開發新產品進度不如預期所致。
2019/04,31911,19986,34783,59.66,-8.25,104391,135889,-23.17,-
2019/05,36203,31911,28045,13.44,29.08,140594,163934,-14.23,-
2019/06,18617,36203,59569,-48.57,-68.74,159211,223503,-28.76,本期較去年同期減少，主係調整客戶結構，將產品開發資源集中於品牌客戶及開發新產品進度不如預期所致。
2019/07,23837,18617,38980,28.03,-38.84,183048,262483,-30.26,-
