新鉅科,	3630
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,72254,66565,361035,8.54,-79.98,72254,361035,-79.98,-
2015/02,40670,72254,216538,-43.71,-81.21,112924,577573,-80.44,-
2015/03,70771,40670,243224,74.01,-70.90,183694,823838,-77.70,-
2015/04,84873,70771,145130,19.92,-41.51,268199,968968,-72.32,-
2015/05,81675,84873,118443,-3.76,-31.04,349874,1087411,-67.82,-
2015/06,95294,81675,75991,16.67,25.40,445168,1163402,-61.73,受遊戲機終端客戶產品銷售策略改變，導致本公司相關產品出貨量銳減。
2015/07,86082,95294,70288,-9.66,22.47,531431,1229509,-56.77,受遊戲機終端客戶產品銷售策略改變，導致本公司相關產品出貨量銳減。
2015/08,85533,86082,83124,-0.63,2.89,616964,1312633,-52.99,受遊戲機終端客戶產品銷售策略改變，導致本公司相關產品出貨量銳減。
2015/09,98940,85533,85792,15.67,15.32,715904,1396463,-48.73,-
2015/10,104675,98940,91852,5.79,13.96,821480,1488316,-44.80,-
2015/11,84683,104675,63799,-19.09,32.73,906163,1552115,-41.61,-
2015/12,78395,84683,66565,-7.42,17.77,984558,1623712,-39.36,-
2016/01,82344,78395,72254,5.03,13.96,82344,72254,13.96,-
2016/02,41336,82344,40670,-49.80,1.63,123681,112924,9.52,-
2016/03,74539,41336,70771,80.32,5.32,198220,183326,8.12,-
2016/04,78398,74539,84873,5.17,-7.62,277133,268199,3.33,-
2016/05,101601,78398,81675,29.59,24.39,378734,349874,8.24,-
2016/06,93091,101601,95294,-8.37,-2.31,471826,445349,5.94,-
2016/07,87638,93091,86082,-5.85,1.80,559850,531431,5.34,-
2016/08,84097,87638,85533,-4.04,-1.67,643947,616964,4.37,-
2016/09,97685,84097,98940,16.15,-1.26,741633,716805,3.46,-
2016/10,103030,97685,104675,5.47,-1.57,845850,821480,2.96,-
2016/11,123276,103030,84683,19.65,45.57,969126,906163,6.94,-
2016/12,135312,123276,78395,9.76,72.60,1104437,985961,12.01,"本期營收相較去年增加主要原因為遊戲機保護蓋庫存結清,客戶調整出貨單價及增加出貨數量所致。"
2017/01,79512,135312,82344,-41.23,-3.43,79512,82344,-3.43,-
2017/02,85051,79512,41336,6.96,105.75,164563,123681,33.05,本期營收增加金額達50%以上，係因去年同期基期較低造成。
2017/03,84960,85051,74539,-0.10,13.98,249523,198735,25.55,-
2017/04,82807,84960,78398,-2.53,5.62,331790,277133,19.72,-
2017/05,72209,82807,101601,-12.79,-28.92,403999,378734,6.67,-
2017/06,65544,72209,93091,-9.23,-29.59,469543,472212,-0.56,-
2017/07,75099,65544,87638,14.57,-14.30,544081,559850,-2.81,-
2017/08,62696,75099,84097,-16.51,-25.44,606777,643947,-5.77,-
2017/09,71057,62696,97685,13.33,-27.25,677834,742820,-8.74,-
2017/10,70792,71057,103030,-0.37,-31.28,747941,845850,-11.57,-
2017/11,73631,70792,123276,4.01,-40.27,821572,969126,-15.22,-
2017/12,55618,73631,135312,-24.46,-58.89,877189,1107502,-20.79,"本期營收相較去年減少主要原因1.去年度因有遊戲機保護蓋出貨約47,991仟元,今年則無2.大陸品牌客戶拉貨偏弱影響手機鏡頭出貨量。"
2018/01,66458,55618,79512,19.49,-16.41,66458,79512,-16.41,-
2018/02,41275,66458,85051,-37.89,-51.47,107734,164563,-34.53,"本期營收相較去年減少主要原因：1.去年度因有遊戲機相關產品庫存出貨約32,239仟元,今年則無2.年假影響產出。"
2018/03,62940,41275,84960,52.48,-25.91,170673,248982,-31.45,-
2018/04,80890,62940,82807,28.51,-2.31,252360,331790,-23.93,-
2018/05,104533,80890,72209,29.22,44.76,356893,403999,-11.65,-
2018/06,148842,104533,65544,42.38,127.08,505735,468982,7.83,本期營收增加金額達50%以上，係因去年同期基期較低造成。
2018/07,220898,148842,75099,48.41,194.14,725397,544081,33.32,因新產品出貨數量增加所致。
2018/08,260984,220898,62696,18.14,316.26,986381,606777,62.56,因新產品出貨數量增加所致。
2018/09,229331,260984,71057,-12.12,222.74,1215713,677148,79.53,因新產品出貨數量增加所致。
2018/10,147389,229331,70792,-35.73,108.20,1363783,747941,82.33,因新產品出貨數量增加所致。
2018/11,150930,147389,73705,2.40,104.77,1514713,821646,84.35,因新產品出貨數量增加所致。
2018/12,134111,150930,55618,-11.14,141.12,1648824,876628,88.08,因新產品出貨數量增加所致。
2019/01,207905,134111,66458,55.02,212.83,207905,66458,212.83,因新產品出貨數量增加所致。
2019/02,178758,207905,41275,-14.01,333.09,386663,107734,258.90,因新產品出貨數量增加所致。
2019/03,256730,178758,62940,43.61,307.89,643393,171471,275.21,因新產品出貨數量增加所致。
2019/04,350211,256730,80890,36.41,332.94,993943,252360,293.85,因新產品出貨數量增加所致。
2019/05,382839,350211,104533,9.31,266.23,1376782,356893,285.76,因新產品出貨數量增加所致。
2019/06,322570,382839,148842,-15.74,116.71,1699353,504499,236.83,因新產品出貨數量增加所致。
2019/07,315084,322570,220898,-2.32,42.63,2015591,725397,177.86,因新產品出貨數量增加所致。
2019/08,325290,315084,260984,3.23,24.63,2340881,986381,137.32,因新產品出貨數量增加所致。
