晶心科,	6533
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2016/03,10890,9365,18550,16.28,-41.29,33589,59955,-43.97,-
2016/04,8535,10890,18168,-21.62,-53.02,42124,78123,-46.07,本月營收較去年同期減少主要係客戶授權金較去年同期減少所致。
2016/05,10340,8535,14272,21.14,-27.55,52464,92395,-43.21,-
2016/06,13729,10340,23057,32.77,-40.45,66193,115452,-42.66,-
2016/07,15035,13729,18262,9.51,-17.67,81228,133714,-39.25,-
2016/08,20162,15035,16950,34.10,18.94,101390,150664,-32.70,-
2016/09,22303,20162,9500,10.61,134.76,123693,160164,-22.77,本月營收較去年同期成長主要係客戶授權金較去年同期成長所致。
2016/10,22125,22303,14206,-0.79,55.74,145818,174370,-16.37,本月營收較去年同期成長主要係客戶授權金較去年同期成長所致。
2016/11,28288,22125,11458,27.85,146.88,174106,185828,-6.30,本月營收較去年同期成長主要係客戶授權金較去年同期成長所致。
2016/12,34529,28288,33095,22.06,4.33,208635,218923,-4.69,-
2017/01,27629,34529,13334,-19.98,107.20,27629,13334,107.20,本月營收較去年同期成長主要係客戶授權金較去年同期成長所致。
2017/02,22051,27629,9365,-20.18,135.46,49680,22700,118.85,本月營收較去年同期成長主要係客戶授權金較去年同期成長所致。
2017/03,31880,22051,10890,44.57,192.74,81560,33589,142.81,本月營收較去年同期成長主要係客戶授權金較去年同期成長所致。
2017/04,30188,31880,8535,-5.30,253.69,111748,42124,165.28,本月營收較去年同期成長主要係客戶授權金較去年同期成長所致。
2017/05,29945,30188,10340,-0.80,189.60,141693,52464,170.07,本月營收較去年同期成長主要係客戶授權金較去年同期成長所致。
2017/06,23495,29945,13729,-21.53,71.13,165188,66193,149.55,本月營收較去年同期成長主要係客戶授權金較去年同期成長所致。
2017/07,25710,23495,15035,9.42,71.00,190898,81228,135.01,本月營收較去年同期成長主要係客戶授權金較去年同期成長所致。
2017/08,21678,25710,20162,-15.68,7.51,212576,101390,109.66,本年營收較去年同期成長主要係客戶授權金較去年同期成長所致。
2017/09,19767,21678,22303,-8.81,-11.37,232343,123693,87.83,本年營收較去年同期成長主要係客戶授權金較去年同期成長所致。
2017/10,14446,19767,22125,-26.91,-34.70,246789,145818,69.24,本年營收較去年同期成長主要係客戶授權金及權利金均較去年同期成長所致。
2017/11,27380,14446,28288,89.53,-3.20,274169,174106,57.47,本年營收較去年同期成長主要係客戶授權金較去年同期成長所致。
2017/12,15208,27380,34529,-44.45,-55.95,289377,208635,38.70,本月營收較去年同期減少主要係客戶授權金較去年同期減少及客戶合約遞延所致。
2018/01,10775,15208,27629,-29.14,-61.00,10775,27629,-61.00,本月營收較去年同期減少主要係客戶授權金較去年同期減少及客戶合約遞延所致。
2018/02,11588,10775,22051,7.54,-47.44,22363,49680,-54.98,本月營收較去年同期減少主要係因客戶授權金較去年同期減少及客戶合約遞延所致
2018/03,12318,11588,31880,6.29,-61.36,34681,81560,-57.47,本月營收較去年同期減少主要係客戶授權金較去年同期減少及客戶合約遞延所致。
2018/04,21800,12318,30188,76.97,-27.78,56481,111748,-49.45,-
2018/05,21827,21800,29945,0.12,-27.10,78308,141693,-44.73,-
2018/06,44459,21827,23495,103.68,89.22,122768,165188,-25.67,本月營收較去年同期增加主要係與客戶簽訂新約所致
2018/07,20048,44459,25710,-54.90,-22.02,142816,190898,-25.18,-
2018/08,10629,20048,21678,-46.98,-50.96,153445,212576,-27.81,本月營收較去年同期減少，主要係因矽智財授權收入減少所致。
2018/09,25688,10629,19767,141.67,29.95,179132,232343,-22.90,-
2018/10,40215,25688,14446,56.55,178.38,219347,246789,-11.11,本月營收較去年同期增加主要係與客戶簽訂新約所致
2018/11,33945,40215,27380,-15.59,23.97,253293,274169,-7.61,-
2018/12,51463,33945,15208,51.60,238.39,304756,289377,5.31,因本期矽智財授權收入提升，故本月金額較去年同期增加。
2019/01,26582,51463,10775,-48.34,146.70,26582,10775,146.70,因本期權利金收入提升，故本月收入較去年同期增加。
2019/02,29798,26582,11588,12.09,157.14,56380,22363,152.11,本期權利金收入提升，故營收金額較去年同期增加。
2019/03,22006,29798,12318,-26.14,78.64,78386,34681,126.02,因本期授權金收入提升，故本期收入較去年同期提升。
2019/04,35058,22006,21800,59.31,60.81,113444,56481,100.85,因本期權利金收入提升，故本期收入較去年同期增加
2019/05,50643,35058,21827,44.45,132.01,164086,78308,109.53,因本期矽智財授權收入提升，故本期收入較去年同期增加。
2019/06,69710,50643,44459,37.64,56.79,233796,122768,90.43,因本期矽智財授權收入提升，故本期收入較去年同期增加
2019/07,40529,69710,20048,-41.86,102.15,274325,142816,92.08,因本期矽智財授權收入提升，故本期收入較去年增加。
2019/08,22289,40529,10629,-45.00,109.69,296614,153445,93.30,因本期權利金收入提升，故本期收入較去年同期增加
