台聯電,	4905
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,50527,40230,10297,34893,-24596,19475,-7718,-0.09,512225
2013 Q2,68328,38291,30037,26563,3474,2079,-5672,-0.18,512225
2013 Q3,70016,48096,21920,25375,-3455,4153,1388,0.05,512225
2013 Q4,248507,172587,75920,105726,-29806,38487,-5512,-0.12,512225
2014 Q1,42835,35489,7346,26944,-19598,18465,-301,0.04,512225
2014 Q2,36135,25190,10945,25229,-14284,20492,6510,0.22,512225
2014 Q3,41713,26341,15372,20841,-5469,8132,2074,0.04,512225
2014 Q4,182136,126123,56013,94116,-38103,57293,14508,0.41,512225
2015 Q1,24748,15506,9242,23719,-14477,29162,15017,0.33,512225
2015 Q2,23599,14943,8656,20179,-11523,-5198,-16473,-0.29,512225
2015 Q3,36701,17661,19040,21020,-1980,54794,52368,1.01,512225
2015 Q4,116089,65552,50537,91238,-40701,164261,118316,2.41,512225
2016 Q1,23330,12867,10463,27954,-17491,130007,106819,2.13,503225
2016 Q2,25713,16351,9362,23045,-13683,98810,65051,1.32,503225
2016 Q3,29598,16854,12744,22685,-9941,145616,133000,2.66,503225
2016 Q4,110419,63899,46520,91620,-45100,372752,299565,6.04,494225
2017 Q1,21199,14459,6740,24778,-18038,61518,43076,0.90,486225
2017 Q2,19351,12864,6487,39503,-33016,352581,282068,5.92,486225
2017 Q3,21674,10985,10689,49247,-38558,428709,372321,8.24,463225
