金穎生技,	1796
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2015 Q1,n/a
2015 Q2,158112,104825,53287,43037,10250,-515,9423,0.39,240464
2015 Q3,n/a
2015 Q4,375029,223101,151928,96970,54958,722,54307,2.26,240464
2016 Q1,n/a
2016 Q2,232756,106944,125812,47816,77996,-881,62429,2.53,249564
2016 Q3,n/a
2016 Q4,452560,226360,226200,109690,116510,163,94122,3.79,249564
2017 Q1,84201,51373,32828,25593,7235,-2199,4166,0.17,249564
2017 Q2,101944,54338,47606,32658,14948,1080,12397,0.50,249564
2017 Q3,89016,50904,38112,28293,9819,1030,9000,0.36,249564
2017 Q4,349830,201890,147940,111748,36192,662,28233,1.13,249564
2018 Q1,83829,57144,26685,25683,1002,-689,661,0.02,274404
2018 Q2,84390,57949,26441,25590,851,4134,2570,0.09,274404
