新保,	9925
Year,最高價,日期,最低價,日期,收盤平均價
2000,62.50,3/27,20.40,11/21,38.05
2001,30.10,2/19,15.80,7/25,23.28
2002,23.20,4/25,12.05,9/30,17.63
2003,17.70,11/06,14.05,9/29,15.29
2004,19.90,3/16,14.85,7/20,16.84
2005,23.60,10/27,17.00,1/06,19.55
2006,31.00,12/25,21.30,1/03,27.03
2007,35.70,8/31,27.00,12/18,31.26
2008,32.00,5/08,11.80,11/24,24.41
2009,23.30,12/31,13.30,3/06,18.35
2010,24.80,12/30,21.00,2/06,23.02
2011,28.10,7/18,22.70,3/15,25.30
2012,36.75,10/18,26.40,1/10,30.67
2013,38.85,4/26,34.75,1/04,36.38
2014,43.90,2/27,36.50,10/16,40.30
2015,41.70,3/26,32.60,8/24,39.04
2016,42.15,7/22,37.75,1/18,39.91
2017,40.90,3/22,37.85,7/31,39.26
2018,39.10,1/11,32.80,10/29,37.14
2019,39.00,7/22,36.60,5/28,37.77
